Vibration iOSApp file: VibrationDatafeeta-5.csv
Source,Internal Accelerometer
Date and Time,2022-05-01 at 20:29:22
3,  Channels
2048, Points
50.000000, Sample Rate (Hz)
-88.322199, Longitude
36.297370, Latitude
0.000000, Speed (m/s)
Frequency Data State, Acceleration
Time,X,Y,Z
0.00000000e+00,1.99841522e-02,-7.51557052e-02,1.02998185e+00
2.01600008e-02,3.19982208e-02,-4.66470681e-02,1.01846194e+00
4.03189994e-02,3.73616479e-02,2.58660335e-02,9.63520467e-01
6.04780018e-02,2.98835002e-02,5.47885075e-02,9.65766370e-01
8.06379989e-02,3.21821123e-02,6.68357089e-02,1.00905037e+00
1.00796998e-01,4.37517837e-02,4.83204164e-02,1.02278566e+00
1.20956004e-01,4.50696535e-02,-2.84185866e-03,1.00483346e+00
1.41115993e-01,1.73024405e-02,-1.30191362e-02,9.83535290e-01
1.61274999e-01,2.65262928e-03,-3.21628414e-02,9.92992640e-01
1.81434005e-01,1.34254498e-02,-4.00410332e-02,1.01199913e+00
2.01593995e-01,2.13173460e-02,-1.82917006e-02,1.01728547e+00
2.21753001e-01,2.04898473e-02,1.75586771e-02,1.01319087e+00
2.41913006e-01,3.26418318e-02,3.17210332e-02,9.95788634e-01
2.62071997e-01,4.50696535e-02,3.83883752e-02,9.82618570e-01
2.82231003e-01,3.79439630e-02,5.22135347e-02,9.93466318e-01
3.02390993e-01,2.70945206e-02,3.29778641e-02,1.00588775e+00
3.22549999e-01,2.48418823e-02,-7.57356174e-04,1.00393200e+00
3.42709005e-01,2.57306788e-02,-1.83376838e-02,9.96460855e-01
3.62868845e-01,2.03825776e-02,-2.71814913e-02,9.97622013e-01
3.83027822e-01,1.64596159e-02,-2.18936000e-02,1.00735438e+00
4.03186828e-01,1.93865132e-02,-3.45385596e-02,1.00238895e+00
4.23346847e-01,2.64815576e-02,3.09086908e-02,9.79868412e-01
4.43505824e-01,3.21821123e-02,5.52176684e-02,9.89173055e-01
4.63664830e-01,2.64049377e-02,3.96758616e-02,1.00410008e+00
4.83824819e-01,2.22521145e-02,1.48151042e-02,1.00700307e+00
5.03983855e-01,1.86049864e-02,7.76873827e-02,9.87141013e-01
5.24142861e-01,1.35480426e-02,2.36129314e-02,9.96140003e-01
5.44302821e-01,1.94784570e-02,-2.84383241e-02,1.02043283e+00
5.64461827e-01,2.85962783e-02,-5.28086126e-02,1.01568115e+00
5.84620833e-01,3.11247502e-02,-4.17883359e-02,9.92167592e-01
6.04780853e-01,4.10087742e-02,-5.39428256e-02,9.98080373e-01
6.24939859e-01,4.58052084e-02,-6.50065602e-04,1.01609373e+00
6.45099819e-01,3.87867838e-02,3.64264920e-02,1.00318336e+00
6.65258825e-01,3.41435932e-02,4.88108881e-02,9.85383987e-01
6.85417831e-01,3.49404439e-02,5.69496453e-02,9.94673312e-01
7.05577850e-01,3.17836851e-02,5.21675497e-02,9.96353924e-01
7.25736856e-01,2.68799830e-02,2.27239523e-02,1.00081527e+00
7.45895863e-01,2.69872528e-02,-8.35965946e-03,1.00567377e+00
7.66055822e-01,1.80992913e-02,-2.99557187e-02,1.00208330e+00
7.86214828e-01,1.34407748e-02,-4.33823690e-02,1.00073886e+00
8.06373835e-01,2.62057241e-02,-5.95372654e-02,1.01739240e+00
8.26533854e-01,2.64815576e-02,-4.78425920e-02,1.01358807e+00
8.46692860e-01,2.45200768e-02,2.54981797e-02,9.88164663e-01
8.66851807e-01,3.49404439e-02,5.98464906e-02,9.96674776e-01
8.87011826e-01,2.79220194e-02,6.57014921e-02,9.95299697e-01
9.07170832e-01,1.85590144e-02,5.98311648e-02,9.90761995e-01
9.27329838e-01,3.30402590e-02,6.90274984e-02,9.99486029e-01
9.47489858e-01,4.11926657e-02,1.54895019e-02,1.00179303e+00
9.67648804e-01,3.05117872e-02,-2.63691489e-02,1.00536823e+00
9.87808824e-01,3.14312316e-02,-5.71768694e-02,1.00964618e+00
1.00796783e+00,2.97455844e-02,-6.66184425e-02,1.01071572e+00
1.02812684e+00,2.09495686e-02,-3.40327621e-02,9.96094167e-01
1.04828680e+00,9.42586828e-03,1.24393841e-02,1.00060129e+00
1.06844580e+00,1.08203581e-02,3.09699997e-02,1.01395476e+00
1.08860481e+00,1.36399874e-02,4.42433767e-02,9.95421946e-01
1.10876489e+00,1.37779042e-02,6.26666993e-02,9.89050806e-01
1.12892377e+00,2.12407261e-02,4.78759296e-02,9.96965051e-01
1.14908278e+00,3.42355371e-02,1.86315831e-02,9.96506691e-01
1.16924286e+00,3.94457206e-02,-1.25286644e-02,9.96415019e-01
1.18940187e+00,4.08555344e-02,-3.60712819e-02,1.00848508e+00
1.20956087e+00,3.44194248e-02,-2.99097374e-02,1.00487936e+00
1.22972083e+00,2.96842884e-02,-4.18803021e-02,1.00040269e+00
1.24987984e+00,2.34014187e-02,-9.98434518e-03,9.99180436e-01
1.27003884e+00,2.01680418e-02,2.90081147e-02,9.98798490e-01
1.29019880e+00,1.87429022e-02,4.14538197e-02,9.98767912e-01
1.31035781e+00,2.69259550e-02,1.20452861e-03,9.92412090e-01
1.33051789e+00,2.92858630e-02,-2.54801698e-02,1.00643778e+00
1.35067701e+00,2.91019734e-02,7.15411603e-02,9.98615146e-01
1.37083602e+00,1.25366542e-02,2.15131007e-02,9.98202622e-01
1.39099598e+00,1.94018371e-02,-1.29118459e-02,9.95773315e-01
1.41115499e+00,2.90560015e-02,1.15197506e-02,9.90823090e-01
1.43131399e+00,3.16764154e-02,-3.83090563e-02,9.98401225e-01
1.45147395e+00,3.38984057e-02,6.17164113e-02,1.00437510e+00
1.47163296e+00,1.19543392e-02,1.98271070e-02,1.01922584e+00
1.49179196e+00,2.81518809e-02,-6.99553685e-03,9.92962122e-01
1.51195204e+00,3.37758139e-02,-5.58102271e-04,9.81457412e-01
1.53211105e+00,3.34846564e-02,3.93277453e-03,9.94764984e-01
1.55227005e+00,2.34933645e-02,9.66515671e-03,1.01338947e+00
1.57243001e+00,1.71338748e-02,1.71295144e-02,1.00811839e+00
1.59258902e+00,1.90034118e-02,4.55921702e-02,9.94382977e-01
1.61274803e+00,2.52862796e-02,9.40459408e-03,9.90334213e-01
1.63290799e+00,2.42442433e-02,2.84895097e-04,1.00315285e+00
1.65306699e+00,1.59232728e-02,1.31291095e-02,9.92931545e-01
1.67322695e+00,2.14859117e-02,-6.04524883e-03,9.92702365e-01
1.69338596e+00,3.47412303e-02,-3.55501585e-02,1.01476455e+00
1.71354496e+00,4.31234986e-02,-4.12212312e-02,1.00779748e+00
1.73370504e+00,2.03672536e-02,-9.44789313e-03,9.89921689e-01
1.75386405e+00,2.98681762e-02,1.00330105e-02,9.92763460e-01
1.77402306e+00,4.58511822e-02,3.05714905e-02,1.01109767e+00
1.79418302e+00,3.88327576e-02,5.48651442e-02,1.00730860e+00
1.81434202e+00,2.59911865e-02,5.25660589e-02,9.94764984e-01
1.83450103e+00,3.50477137e-02,2.22181547e-02,9.90563393e-01
1.85466099e+00,3.87254879e-02,1.46005228e-02,9.95727479e-01
1.87481999e+00,2.99141500e-02,1.09723804e-03,1.00484872e+00
1.89497900e+00,2.10874844e-02,-3.18103135e-02,1.00992119e+00
1.91513896e+00,1.78081337e-02,-5.09386919e-02,1.00718641e+00
1.93529797e+00,1.34407748e-02,-2.35949215e-02,9.93450999e-01
1.95545697e+00,2.42442433e-02,7.58065423e-03,1.00611687e+00
1.97561705e+00,3.10941022e-02,3.02342921e-02,1.00040269e+00
1.99577606e+00,3.69478986e-02,4.10706401e-02,9.86377060e-01
2.01593494e+00,4.21734042e-02,4.26493436e-02,9.94978845e-01
2.03609490e+00,4.61729877e-02,2.74753924e-02,1.00564325e+00
2.05625391e+00,3.83270644e-02,1.83556937e-02,9.96705353e-01
2.07641292e+00,1.74863283e-02,3.15108616e-03,9.91205096e-01
2.09657311e+00,1.89727638e-02,-2.27365959e-02,1.00704885e+00
2.11673188e+00,7.55633134e-03,-3.44772525e-02,1.01481032e+00
2.13689208e+00,5.21174911e-03,-1.60845816e-02,1.00711000e+00
2.15705109e+00,6.19248953e-03,3.79482959e-03,9.97331738e-01
2.17721009e+00,1.67967454e-02,1.82790570e-02,9.94169116e-01
2.19737005e+00,2.77687795e-02,3.03722378e-02,9.99272108e-01
2.21752906e+00,2.40143817e-02,6.06894866e-02,1.00356531e+00
2.23768806e+00,3.55687290e-02,-4.52063084e-02,1.00883639e+00
2.25784802e+00,2.73090582e-02,1.86928920e-02,9.89234149e-01
2.27800703e+00,2.77228076e-02,6.82962034e-03,9.73451495e-01
2.29816604e+00,2.65735015e-02,4.41054292e-02,1.00953925e+00
2.31832600e+00,4.44554538e-03,-5.00037298e-02,1.05506909e+00
2.33848500e+00,1.59845706e-02,-3.27102118e-03,1.00379455e+00
2.35864401e+00,4.24032658e-02,-6.62199333e-02,9.82740819e-01
2.37880421e+00,2.55467892e-02,-1.11951968e-02,9.95727479e-01
2.39896321e+00,2.25279480e-02,-5.84599469e-03,9.96308088e-01
2.41912222e+00,1.78847536e-02,1.12924673e-01,9.91418958e-01
2.43928218e+00,1.73943844e-02,5.05275391e-02,1.02587199e+00
2.45944118e+00,2.93778069e-02,8.28570686e-03,1.03473341e+00
2.47960019e+00,3.29789631e-02,-4.00672806e-03,1.00484872e+00
2.49976015e+00,3.20441946e-02,-7.74657074e-03,9.61962044e-01
2.51991916e+00,3.17070670e-02,-1.82303917e-02,9.93939936e-01
2.54007912e+00,3.84496562e-02,-2.54341885e-02,1.02258706e+00
2.56023812e+00,3.65034975e-02,-1.12105235e-02,1.01114345e+00
2.58039713e+00,1.98615603e-02,1.35276178e-02,9.85796511e-01
2.60055709e+00,1.61071625e-02,2.12525390e-02,9.91938412e-01
2.62071609e+00,1.45287830e-02,1.64857712e-02,9.90211964e-01
2.64087510e+00,1.19696632e-02,2.25553531e-02,9.95926142e-01
2.66103506e+00,1.51264220e-02,2.78585721e-02,1.00396264e+00
2.68119407e+00,2.27731336e-02,2.79352088e-02,9.96323347e-01
2.70135307e+00,2.86575761e-02,5.60344197e-03,9.95146930e-01
2.72151303e+00,2.94237789e-02,-2.11732201e-02,1.00938642e+00
2.74167204e+00,1.97849385e-02,-4.75820266e-02,1.01508534e+00
2.76183105e+00,1.19390152e-02,-1.90427359e-02,1.00101388e+00
2.78199124e+00,2.11641062e-02,1.64901814e-03,9.97713685e-01
2.80215001e+00,3.30709070e-02,2.87782066e-02,1.00617802e+00
2.82230902e+00,2.44894288e-02,4.96998690e-02,9.99699891e-01
2.84246922e+00,1.23987375e-02,4.75693829e-02,9.97285903e-01
2.86262822e+00,2.56080851e-02,1.36502348e-02,1.00428343e+00
2.88278723e+00,3.24426219e-02,1.05125632e-03,1.00483346e+00
2.90294719e+00,3.10021583e-02,-8.03337840e-04,9.97148395e-01
2.92310619e+00,2.05051713e-02,-9.99967288e-03,9.95513618e-01
2.94326615e+00,1.23987375e-02,-1.40154054e-02,1.00419176e+00
2.96342516e+00,1.88501701e-02,-1.14097772e-02,1.00055552e+00
2.98358417e+00,2.36159563e-02,9.26664844e-03,9.94337142e-01
3.00374413e+00,2.30336413e-02,2.52682716e-02,9.94596899e-01
3.02390313e+00,3.07569727e-02,1.73134413e-02,1.00901973e+00
3.04406214e+00,4.69698384e-02,-2.99403928e-02,1.01592565e+00
3.06422210e+00,3.37911397e-02,-1.25593189e-02,1.00373340e+00
3.08438110e+00,2.26045679e-02,1.17803141e-02,9.80540693e-01
