Vibration iOSApp file: VibrationData1500a-4.csv
Source,Internal Accelerometer
Date and Time,2022-05-01 at 15:38:57
3,  Channels
2048, Points
50.000000, Sample Rate (Hz)
-88.322187, Longitude
36.297392, Latitude
0.000000, Speed (m/s)
Frequency Data State, Acceleration
Time,X,Y,Z
0.00000000e+00,2.91632693e-02,4.05954979e-02,9.91938412e-01
2.01590005e-02,2.11794302e-02,4.92904428e-03,1.00741553e+00
4.03180011e-02,2.32635029e-02,-1.20228669e-02,1.00307643e+00
6.04769997e-02,1.80226713e-02,-2.48824079e-02,1.00159442e+00
8.06360021e-02,1.35480426e-02,-1.55021464e-02,9.99929070e-01
1.00795001e-01,1.95091050e-02,-1.33979076e-03,1.00029576e+00
1.20953999e-01,2.03825776e-02,1.34816356e-02,9.99715209e-01
1.41112998e-01,1.47433206e-02,1.63478274e-02,1.00359595e+00
1.61272004e-01,1.69959590e-02,2.07773950e-02,9.98691559e-01
1.81430995e-01,2.13479940e-02,2.37508770e-02,9.97744262e-01
2.01590002e-01,2.55161412e-02,1.57807190e-02,9.97912347e-01
2.21748993e-01,2.26658639e-02,8.30103364e-03,1.00160968e+00
2.41907999e-01,2.25739200e-02,-3.33232991e-03,1.00012767e+00
2.62066007e-01,2.11181324e-02,-1.37088615e-02,1.00107503e+00
2.82225013e-01,2.12407261e-02,-4.46654484e-03,1.00145698e+00
3.02383989e-01,2.30029933e-02,-1.23140840e-02,1.00142634e+00
3.22542995e-01,2.12560501e-02,1.45085594e-02,9.97820675e-01
3.42702001e-01,1.71338748e-02,2.79045552e-02,9.96460855e-01
3.62861007e-01,1.55861443e-02,1.17343320e-02,1.00070834e+00
3.83020014e-01,3.30555849e-02,-1.52569106e-02,9.99379039e-01
4.03178990e-01,2.17923932e-02,-2.09586378e-02,1.00417650e+00
4.23337996e-01,2.69566029e-02,3.88175398e-02,1.00135005e+00
4.43497002e-01,9.28795151e-03,5.18960692e-03,1.00355005e+00
4.63656008e-01,3.61050740e-02,6.87560160e-03,9.96644199e-01
4.83815014e-01,2.11334564e-02,3.49090956e-02,1.00199163e+00
5.03974020e-01,2.65428536e-02,-1.17163220e-02,9.90777254e-01
5.24133027e-01,-7.13945134e-03,-7.50133535e-03,1.00226665e+00
5.44291973e-01,3.15844715e-02,-1.45518584e-02,9.97270644e-01
5.64450979e-01,3.12166959e-02,2.42260210e-02,9.83443618e-01
5.84608614e-01,1.27511909e-02,-3.04461904e-02,1.01325190e+00
6.04767621e-01,1.08510070e-02,-1.25899734e-02,1.00553632e+00
6.24926627e-01,2.27578077e-02,2.29845159e-02,9.89341080e-01
6.45085633e-01,1.30576724e-02,2.57893968e-02,1.00588775e+00
6.65244639e-01,1.89574398e-02,3.19202878e-02,1.00706410e+00
6.85403645e-01,2.74010021e-02,1.95205621e-02,9.94963586e-01
7.05562651e-01,1.08816549e-02,4.02123146e-02,9.93588507e-01
7.25721598e-01,1.48505885e-02,3.31464671e-02,1.00307643e+00
7.45880604e-01,3.19216028e-02,-1.52875651e-02,1.00475705e+00
7.66039610e-01,2.75848899e-02,-3.77112962e-02,1.00463486e+00
7.86198616e-01,1.68120693e-02,-3.45079042e-02,1.00333619e+00
8.06357622e-01,1.89880878e-02,-1.10988237e-03,9.95987236e-01
8.26516628e-01,1.61378104e-02,-1.57014001e-02,1.00122774e+00
8.46675634e-01,1.38545241e-02,1.62098818e-02,9.99761045e-01
8.66834641e-01,1.03759607e-02,3.24107595e-02,9.97499824e-01
8.86993647e-01,1.08663309e-02,4.12085839e-02,9.92259264e-01
9.07152653e-01,-1.63811026e-03,2.92073693e-02,9.94382977e-01
9.27311599e-01,1.45287830e-02,4.57651820e-03,1.00449741e+00
9.47470605e-01,1.13873491e-02,-5.24823321e-03,1.00452793e+00
9.67628598e-01,1.93558652e-02,-1.94718987e-02,9.99302685e-01
9.87787604e-01,1.10655436e-02,-2.06367671e-02,1.00226665e+00
1.00794661e+00,2.27884576e-02,-9.92303621e-03,1.00283206e+00
1.02810562e+00,2.45660488e-02,1.18722767e-02,9.97240067e-01
1.04826462e+00,2.81212330e-02,3.02649476e-02,9.98569310e-01
1.06842363e+00,1.48505885e-02,3.48631144e-02,1.00028050e+00
1.08858263e+00,1.91413276e-02,2.20035724e-02,9.99745727e-01
1.10874164e+00,1.26439231e-02,6.49242103e-03,1.00050962e+00
1.12890065e+00,2.28344295e-02,-8.65087658e-03,1.00310707e+00
1.14905965e+00,1.76548939e-02,-9.63181909e-03,1.00092220e+00
1.16921866e+00,2.05664672e-02,-1.05207982e-02,1.00203753e+00
1.18937767e+00,9.16535873e-03,-8.64646747e-04,1.00162494e+00
1.20953667e+00,1.86969303e-02,7.67261768e-03,9.99745727e-01
1.22969568e+00,1.78081337e-02,1.98424347e-02,9.99134600e-01
1.24985468e+00,2.99447980e-02,2.04401966e-02,9.96888697e-01
1.27001357e+00,3.21208164e-02,1.74820423e-02,9.97163653e-01
1.29017258e+00,2.86882240e-02,4.92904428e-03,9.98095691e-01
1.31033063e+00,2.53169276e-02,-7.54731661e-03,1.00032628e+00
1.33048964e+00,3.83883603e-02,2.48544365e-02,9.98599887e-01
1.35064864e+00,4.70617823e-02,-4.85629700e-02,1.01943970e+00
1.37080765e+00,6.65221130e-03,-1.81690846e-02,9.98004019e-01
1.39096665e+00,1.02533679e-02,-3.00170276e-02,9.86667335e-01
1.41112566e+00,2.27731336e-02,1.10916801e-01,9.78248894e-01
1.43128467e+00,2.33401228e-02,3.48784402e-02,1.01977587e+00
1.45144367e+00,1.84823927e-02,4.20866488e-03,1.02490938e+00
1.47160268e+00,6.75948011e-03,-2.66885007e-04,1.00960040e+00
1.49176168e+00,8.56771972e-03,-1.19768847e-02,9.89906430e-01
1.51192057e+00,1.39924409e-02,-9.87705495e-03,9.88760531e-01
1.53207958e+00,3.37604918e-02,-8.92676692e-03,9.94933009e-01
1.55223858e+00,1.93865132e-02,6.83402934e-04,1.00465012e+00
1.57239759e+00,2.98375282e-02,1.95052344e-02,9.95391369e-01
1.59255695e+00,3.66260931e-02,2.30304971e-02,9.96583104e-01
1.61271596e+00,3.35612781e-02,1.29605103e-02,1.00142634e+00
1.63287497e+00,1.99075323e-02,6.79896586e-03,9.99226272e-01
1.65303397e+00,2.94237789e-02,2.30611507e-02,9.84849215e-01
1.67319298e+00,1.65822078e-02,4.59184544e-03,1.00043333e+00
1.69335198e+00,1.54329035e-02,-1.19462302e-02,1.01163244e+00
1.71350992e+00,2.09189206e-02,-2.25066878e-02,1.00726271e+00
1.73366892e+00,1.88961439e-02,-1.07047250e-02,1.00251114e+00
1.75382793e+00,1.79000795e-02,8.79150536e-03,9.99104023e-01
1.77398694e+00,1.84210967e-02,1.87082198e-02,9.99333203e-01
1.79414594e+00,1.24140615e-02,2.49617267e-02,9.99394357e-01
1.81430495e+00,2.07350310e-02,2.62338873e-02,1.00054026e+00
1.83446395e+00,2.81059090e-02,1.43706147e-02,9.96415019e-01
1.85462296e+00,2.89334096e-02,-3.02622635e-02,1.00164032e+00
1.87478197e+00,2.42748912e-02,-1.47357853e-02,1.00257230e+00
1.89494097e+00,1.82985049e-02,-5.20225149e-03,1.00099862e+00
1.91509998e+00,1.67507734e-02,8.86814110e-03,9.96048331e-01
1.93525898e+00,2.09495686e-02,1.03548821e-02,9.99333203e-01
1.95541799e+00,2.78453995e-02,4.61439528e-02,9.95605290e-01
1.97557700e+00,2.04132255e-02,3.76679972e-02,1.00136530e+00
