Vibration iOSApp file: VibrationData500a-3.csv
Source,Internal Accelerometer
Date and Time,2022-05-01 at 14:30:27
3,  Channels
2048, Points
50.000000, Sample Rate (Hz)
-88.322236, Longitude
36.297394, Latitude
0.000000, Speed (m/s)
Frequency Data State, Acceleration
Time,X,Y,Z
0.00000000e+00,2.01373920e-02,9.31263063e-03,1.00188470e+00
2.01590005e-02,2.16238275e-02,9.94104706e-03,9.99256849e-01
4.03180011e-02,2.33401228e-02,1.17343320e-02,9.99333203e-01
6.04769997e-02,2.28497535e-02,7.91785307e-03,1.00093746e+00
8.06360021e-02,1.98768843e-02,6.58438448e-03,1.00072360e+00
1.00795001e-01,2.15012357e-02,2.75257835e-03,9.98767912e-01
1.20953999e-01,2.27424838e-02,-9.41282895e-04,1.00083053e+00
1.41112998e-01,2.13020220e-02,-7.72683416e-04,9.99791563e-01
1.61272004e-01,1.82218850e-02,4.04006522e-03,9.98798490e-01
1.81430995e-01,2.01527160e-02,1.09526441e-02,1.00023460e+00
2.01590002e-01,2.07656790e-02,9.91039257e-03,9.99226272e-01
2.21748993e-01,2.22827625e-02,8.57692398e-03,1.00038743e+00
2.41907999e-01,1.97083186e-02,3.18174064e-03,1.00209868e+00
2.62066990e-01,2.34780405e-02,2.98248674e-03,9.97713685e-01
2.82225996e-01,1.44215152e-02,7.85654411e-03,9.99119341e-01
3.02385002e-01,3.22740562e-02,-1.05514526e-02,1.00037217e+00
3.22544008e-01,3.04045193e-02,-4.65047127e-03,1.00011241e+00
3.42703015e-01,2.15931796e-02,2.58200523e-02,9.97515082e-01
3.62861991e-01,1.59232728e-02,1.80798024e-02,9.98706818e-01
3.83020014e-01,1.30576724e-02,2.28005890e-02,9.97606754e-01
4.03178990e-01,2.91632693e-02,-1.22221205e-02,1.00309169e+00
4.23337996e-01,2.84277145e-02,-1.95945147e-02,1.00494039e+00
4.43497002e-01,1.44981351e-02,6.33914908e-03,1.00069296e+00
4.63656008e-01,1.09735988e-02,7.67261768e-03,9.99195695e-01
4.83815014e-01,1.82678569e-02,1.46311773e-02,1.00196111e+00
5.03974020e-01,2.98222043e-02,1.55508108e-02,9.98966515e-01
5.24133027e-01,2.46120207e-02,2.04708502e-02,1.00020409e+00
5.44291973e-01,1.69959590e-02,1.17956409e-02,9.97637331e-01
5.64450979e-01,1.63523480e-02,-1.61568075e-03,9.99073505e-01
5.84609985e-01,2.06124391e-02,-7.48600811e-03,1.00157917e+00
6.04768991e-01,2.44741049e-02,-5.60075929e-03,1.00145698e+00
6.24927998e-01,2.43055392e-02,-6.98020961e-03,9.98355389e-01
6.45087004e-01,1.96163747e-02,1.27919102e-02,1.00131941e+00
6.65246129e-01,1.79460514e-02,1.38648162e-02,1.00312233e+00
6.85405135e-01,2.01833658e-02,1.94023538e-03,1.00284731e+00
7.05564141e-01,2.38917898e-02,7.62663595e-03,9.99165177e-01
7.25723147e-01,2.08882727e-02,1.11518977e-02,9.99058187e-01
7.45882154e-01,1.60918385e-02,1.14277871e-02,1.00035691e+00
7.66041100e-01,1.97389666e-02,6.99821953e-03,9.99058187e-01
7.86200106e-01,2.63742898e-02,7.91785307e-03,1.00251114e+00
8.06359112e-01,2.01220680e-02,-6.52039284e-03,1.00637662e+00
8.26518118e-01,1.62910521e-02,5.48082450e-03,1.00191534e+00
8.46677125e-01,1.56014683e-02,1.09986253e-02,1.00101388e+00
8.66836131e-01,1.67048015e-02,1.64091364e-02,9.98554051e-01
8.86995137e-01,1.68580413e-02,1.23167662e-02,1.00003600e+00
9.07154143e-01,2.18843371e-02,3.71819339e-03,1.00067770e+00
9.27313149e-01,2.41063274e-02,1.55705481e-03,1.00142634e+00
9.47472095e-01,1.76855419e-02,2.89052329e-03,1.00151801e+00
9.67631102e-01,1.15712378e-02,6.59971172e-03,1.00234306e+00
9.87790108e-01,1.12800803e-02,6.18587667e-03,1.00364172e+00
1.00794911e+00,1.51723940e-02,5.11297071e-03,1.00432932e+00
1.02810812e+00,2.96229925e-02,3.59557569e-03,1.00237370e+00
1.04826713e+00,4.22959961e-02,2.82921433e-03,9.99501288e-01
1.06842613e+00,3.33467424e-02,6.46176655e-03,9.98065114e-01
1.08858514e+00,3.17836851e-02,5.84867783e-03,9.96353924e-01
1.10874414e+00,1.91260036e-02,5.32755209e-03,9.98737395e-01
1.12890315e+00,2.51636878e-02,2.23586205e-04,9.97973442e-01
1.14906216e+00,1.59232728e-02,2.35407054e-03,9.99363780e-01
1.16922116e+00,1.97849385e-02,3.96595024e-05,1.00031102e+00
1.18938017e+00,9.53313615e-03,5.94064128e-03,1.00086105e+00
1.20953918e+00,2.44281329e-02,5.20493416e-03,1.00102913e+00
1.22969818e+00,2.56080851e-02,9.64982994e-03,9.97790098e-01
1.24985707e+00,1.42989224e-02,1.22248037e-02,1.00086105e+00
1.27001607e+00,1.42529504e-02,7.76458066e-03,1.00222087e+00
1.29017508e+00,2.28497535e-02,2.36939779e-03,1.00303066e+00
1.31033409e+00,3.26418318e-02,-9.87264561e-04,1.00160968e+00
1.33049214e+00,3.52622494e-02,2.24677986e-03,9.99424875e-01
1.35065114e+00,3.05424370e-02,7.54999975e-03,9.98767912e-01
1.37081015e+00,2.14246139e-02,9.48122982e-03,9.98752654e-01
1.39096916e+00,2.00914200e-02,6.59971172e-03,9.97469246e-01
1.41112816e+00,1.71491988e-02,5.43484278e-03,9.99256849e-01
1.43128717e+00,1.83751248e-02,3.84081132e-03,1.00125837e+00
1.45144618e+00,1.46054039e-02,6.47709379e-03,1.00186944e+00
1.47160518e+00,1.39464689e-02,6.95223780e-03,1.00130415e+00
1.49176407e+00,2.76461877e-02,1.10446066e-02,9.97667849e-01
1.51192307e+00,2.32481789e-02,-1.19462302e-02,1.00458908e+00
1.53208208e+00,1.96929947e-02,1.96585078e-02,9.97622013e-01
1.55224109e+00,9.25730355e-03,8.22439790e-03,1.00215971e+00
1.57240009e+00,1.74250323e-02,1.15810595e-02,1.00156391e+00
1.59255910e+00,3.30096111e-02,8.76085088e-03,1.00173199e+00
1.61271811e+00,2.52403077e-02,2.31837686e-02,9.96598363e-01
1.63287711e+00,1.71786104e-03,-1.93755247e-03,1.00901973e+00
1.65303612e+00,2.11028084e-02,1.91986915e-02,9.96155322e-01
1.67319477e+00,2.80905850e-02,-2.28132326e-02,1.00484872e+00
1.69335377e+00,1.96010508e-02,1.48764132e-02,1.00011241e+00
1.71351278e+00,1.37932282e-02,9.41992085e-03,1.00235832e+00
1.73367178e+00,1.51110981e-02,1.29758371e-02,1.00115132e+00
1.75383079e+00,3.07416487e-02,8.68421420e-03,1.00225139e+00
1.77398980e+00,3.11247502e-02,3.17210332e-02,9.96201158e-01
1.79414880e+00,1.30270245e-02,1.06658356e-03,1.00559735e+00
1.81430781e+00,1.00694792e-02,2.46136100e-03,9.99730468e-01
1.83446681e+00,1.53103108e-02,-6.50506560e-03,1.00119722e+00
1.85462582e+00,1.99535042e-02,-2.99513107e-03,1.00150275e+00
1.87478483e+00,2.49185022e-02,6.23185840e-03,1.00145698e+00
