Vibration iOSApp file: VibrationData500a-2.csv
Source,Internal Accelerometer
Date and Time,2022-05-01 at 14:29:21
3,  Channels
2048, Points
50.000000, Sample Rate (Hz)
-88.322236, Longitude
36.297394, Latitude
0.000000, Speed (m/s)
Frequency Data State, Acceleration
Time,X,Y,Z
0.00000000e+00,2.41063274e-02,1.09066619e-02,9.98997092e-01
2.01590005e-02,1.93711892e-02,9.77244694e-03,9.98019278e-01
4.03180011e-02,1.92639213e-02,7.62663595e-03,9.98004019e-01
6.04769997e-02,1.81912351e-02,6.37421268e-04,9.99547124e-01
8.06360021e-02,1.63063761e-02,-3.43962060e-03,1.00452793e+00
1.00795001e-01,1.79154035e-02,2.40005204e-03,1.00255704e+00
1.20953999e-01,1.38851721e-02,9.63450223e-03,1.00032628e+00
1.41112998e-01,1.50191532e-02,9.78777464e-03,1.00248063e+00
1.61271706e-01,2.04132255e-02,6.24718564e-03,1.00275564e+00
1.81431711e-01,2.40756795e-02,-9.38658416e-03,1.00098336e+00
2.01590702e-01,2.40143817e-02,2.14824472e-02,9.91938412e-01
2.21749708e-01,2.23134104e-02,2.20189001e-02,9.99317944e-01
2.41908714e-01,2.28804015e-02,1.51676303e-02,1.00394738e+00
2.62067705e-01,2.46426687e-02,6.63036620e-03,1.00668216e+00
2.82226712e-01,2.16238275e-02,-8.43629614e-03,1.00520015e+00
3.02385718e-01,1.89880878e-02,-5.47814136e-03,9.96537268e-01
3.22544694e-01,2.02293377e-02,6.47709379e-03,9.95024681e-01
3.42703700e-01,1.79460514e-02,1.38954706e-02,1.00012767e+00
3.62862706e-01,1.64136440e-02,6.90625608e-03,1.00099862e+00
3.83021712e-01,2.09802166e-02,5.92531404e-03,9.99990225e-01
4.03180718e-01,2.14399379e-02,1.08146984e-02,9.99073505e-01
4.23340708e-01,2.17004474e-02,-2.02951580e-03,1.00243473e+00
4.43499714e-01,2.09802166e-02,-1.61568075e-03,1.00159442e+00
4.63658720e-01,2.16391515e-02,-4.04830032e-04,1.00254166e+00
4.83817697e-01,2.36159563e-02,-7.57356174e-04,9.99027669e-01
5.03976703e-01,2.17617434e-02,1.23474207e-02,9.96980369e-01
5.24135709e-01,2.88261399e-02,-2.61195051e-03,9.99531865e-01
5.44294715e-01,2.37691980e-02,9.35861189e-03,9.99073505e-01
5.64453721e-01,1.88348461e-02,4.92904428e-03,1.00021935e+00
5.84612727e-01,1.80686433e-02,5.64942369e-03,9.98829007e-01
6.04771733e-01,1.96470227e-02,9.29730292e-03,9.98508215e-01
6.24930680e-01,2.16544755e-02,4.95969877e-03,1.00078464e+00
6.45089686e-01,1.83291528e-02,3.38099455e-03,1.00159442e+00
6.65249705e-01,1.86816063e-02,3.16641340e-03,1.00041795e+00
6.85408711e-01,2.68646590e-02,2.20079813e-03,9.97942865e-01
7.05567718e-01,2.36925762e-02,3.84081132e-03,1.00049436e+00
7.25726724e-01,2.28037816e-02,8.17841571e-03,1.00176251e+00
7.45885730e-01,2.15931796e-02,7.81056238e-03,9.98722076e-01
7.66044736e-01,2.30642892e-02,4.04006522e-03,1.00069296e+00
7.86203682e-01,2.51483638e-02,1.80229032e-03,1.00209868e+00
8.06362689e-01,2.45047528e-02,4.59184544e-03,1.00017357e+00
8.26521695e-01,1.83138289e-02,8.63823295e-03,9.99516547e-01
8.46680701e-01,1.72411427e-02,1.01096462e-02,1.00038743e+00
8.66839707e-01,1.23834135e-02,9.14403144e-03,9.84956145e-01
8.86999726e-01,2.04898473e-02,4.14735591e-03,9.87813234e-01
9.07158732e-01,2.18690131e-02,3.30435834e-03,1.00602520e+00
9.27317679e-01,1.71185508e-02,3.28903110e-03,9.95406628e-01
9.47476685e-01,1.49425333e-02,5.40418830e-03,1.03144860e+00
9.67635691e-01,1.10655436e-02,-8.71218555e-03,9.88867462e-01
9.87794697e-01,2.13939659e-02,1.33436909e-02,9.91816223e-01
1.00795376e+00,2.66347975e-02,1.25313476e-02,1.00889754e+00
