Vibration iOSApp file: VibrationData1500a-3.csv
Source,Internal Accelerometer
Date and Time,2022-05-01 at 15:37:52
3,  Channels
2048, Points
50.000000, Sample Rate (Hz)
-88.322222, Longitude
36.297423, Latitude
0.070249, Speed (m/s)
Frequency Data State, Acceleration
Time,X,Y,Z
0.00000000e+00,8.23059026e-03,2.19575912e-02,1.00373340e+00
2.01590005e-02,1.29504045e-02,-1.87624362e-03,9.99211013e-01
4.03180011e-02,2.36312803e-02,-1.88588090e-02,1.00131941e+00
6.04769997e-02,2.89180838e-02,-2.96185203e-02,1.00205278e+00
8.06360021e-02,2.71098446e-02,-2.85302885e-02,1.00384033e+00
1.00795001e-01,2.07043830e-02,-3.85345565e-03,1.00081527e+00
1.20953999e-01,1.34254498e-02,2.22181547e-02,1.00055552e+00
1.41112998e-01,1.88195221e-02,3.85263227e-02,9.97652590e-01
1.61272004e-01,1.36706354e-02,3.75300534e-02,9.94444132e-01
1.81431994e-01,1.82525329e-02,2.77206283e-02,9.92198169e-01
2.01591000e-01,3.92311849e-02,-8.33992322e-04,1.00281668e+00
2.21750006e-01,2.38611419e-02,-1.94259156e-02,1.00413072e+00
2.41908997e-01,6.14651712e-03,4.66848165e-03,9.99822140e-01
2.62068003e-01,1.21842008e-02,-2.86988877e-02,1.01277828e+00
2.82227010e-01,2.73856781e-02,-8.30185711e-02,1.01320612e+00
3.02385986e-01,3.14005837e-02,3.05912271e-03,9.73451495e-01
3.22544992e-01,1.64596159e-02,8.13965723e-02,9.86300707e-01
3.42703998e-01,1.00388313e-02,6.26207218e-02,1.01447415e+00
3.62863004e-01,3.18756290e-02,4.58067544e-02,1.00704885e+00
3.83022010e-01,3.67946550e-02,1.89425366e-03,1.00434458e+00
4.03180987e-01,2.48265583e-02,-2.88981404e-02,9.96338665e-01
4.23341006e-01,1.81299392e-02,-1.99930239e-02,9.93023217e-01
4.43500012e-01,1.33028580e-02,-3.02316099e-02,1.00362647e+00
4.63658988e-01,7.51035940e-03,-2.39167921e-02,1.01238108e+00
4.83817995e-01,1.91106796e-02,1.75586771e-02,1.00280142e+00
5.03977001e-01,2.34627165e-02,5.12325913e-02,9.93267655e-01
5.24136007e-01,1.12954043e-02,5.23054972e-02,1.00000548e+00
5.44295013e-01,4.39957343e-03,3.83117385e-02,1.00405431e+00
5.64454019e-01,2.23134104e-02,1.36808893e-02,1.00315285e+00
5.84613025e-01,3.95836383e-02,-2.76413094e-02,1.00429869e+00
6.04771972e-01,4.12386358e-02,-4.45625633e-02,1.00319862e+00
6.24930978e-01,2.93471590e-02,-2.53422242e-02,9.96659517e-01
6.45090997e-01,1.56014683e-02,-6.65392843e-04,9.96491432e-01
6.65250003e-01,1.50651261e-02,2.63871588e-02,1.00058603e+00
6.85409009e-01,2.99601220e-02,3.07554174e-02,9.99272108e-01
7.05568016e-01,2.50717439e-02,7.20316321e-02,9.98049855e-01
7.25727022e-01,1.78847536e-02,3.34836654e-02,1.00232780e+00
7.45886028e-01,1.42835984e-02,5.14803454e-04,1.00112081e+00
7.66044974e-01,1.93865132e-02,-2.01309677e-02,1.00067770e+00
7.86203980e-01,2.36312803e-02,2.69849207e-02,9.98202622e-01
8.06363106e-01,2.90866494e-02,-3.49217393e-02,1.00903511e+00
8.26522112e-01,2.31409110e-02,-2.19089258e-02,9.97209489e-01
8.46681118e-01,1.79154035e-02,5.30130696e-04,9.95834470e-01
8.66841137e-01,1.29044317e-02,8.65355972e-03,9.97606754e-01
8.87000144e-01,2.15165596e-02,-2.37481929e-02,1.00336671e+00
9.07159150e-01,3.61050740e-02,1.51063213e-02,9.97377574e-01
9.27318096e-01,2.32941508e-02,1.65624078e-02,9.99104023e-01
9.47477102e-01,9.30327550e-03,1.69455893e-02,9.98004019e-01
9.67636108e-01,2.11487822e-02,1.64244622e-02,9.99470711e-01
9.87795115e-01,3.51703055e-02,5.06698946e-03,1.00553632e+00
1.00795412e+00,2.00914200e-02,-1.74921646e-04,1.00610161e+00
1.02811313e+00,1.64749399e-02,4.43857303e-03,9.98141527e-01
1.04827213e+00,1.60918385e-02,4.14735591e-03,1.00110555e+00
1.06843114e+00,1.85743384e-02,1.14321965e-03,1.00194585e+00
1.08859015e+00,4.50684177e-03,1.09679708e-02,1.00089169e+00
1.10875010e+00,1.94784570e-02,-1.96864791e-02,1.00883639e+00
1.12890911e+00,1.48046166e-02,2.86402609e-02,9.93695438e-01
1.14906812e+00,1.65209118e-02,1.09986253e-02,1.00549042e+00
1.16922712e+00,2.31102630e-02,1.48917409e-02,1.00167084e+00
1.18938613e+00,3.33773904e-02,2.01643053e-02,9.93466318e-01
1.20954514e+00,2.91632693e-02,4.14844751e-02,9.93741274e-01
1.22970414e+00,2.02599857e-02,3.24304961e-03,1.00628495e+00
1.24986315e+00,2.12407261e-02,-1.08733242e-02,1.00115132e+00
1.27002215e+00,1.88808199e-02,-2.33037043e-02,1.00083053e+00
1.29018116e+00,1.43142464e-02,-1.88128278e-02,1.00060129e+00
1.31034017e+00,2.08423007e-02,-5.52412309e-03,1.00130415e+00
1.33050013e+00,1.97696146e-02,1.15810595e-02,1.00093746e+00
1.35065913e+00,1.27511909e-02,1.72827877e-02,1.00428343e+00
1.37081814e+00,1.74863283e-02,2.32144240e-02,9.99333203e-01
1.39097714e+00,2.46273447e-02,2.54981797e-02,9.96537268e-01
1.41113615e+00,2.53629014e-02,1.33283632e-02,9.99715209e-01
1.43129516e+00,2.06430871e-02,5.48082450e-03,1.00107503e+00
1.45145416e+00,2.25279480e-02,-2.15213373e-03,9.99211013e-01
1.47161317e+00,2.01986898e-02,-1.09193064e-02,1.00084579e+00
1.49177217e+00,2.18536891e-02,-6.19411177e-04,1.00272501e+00
1.51193118e+00,2.32941508e-02,-1.19922124e-02,1.00154865e+00
1.53209007e+00,1.95244309e-02,1.15350783e-02,9.99470711e-01
1.55225015e+00,1.55708203e-02,2.62338873e-02,9.96369183e-01
1.57240915e+00,1.50498012e-02,1.48917409e-02,9.98905420e-01
1.59256816e+00,3.48178521e-02,-1.10265967e-02,1.00084579e+00
1.61272717e+00,2.33707707e-02,-1.98244248e-02,1.00296950e+00
1.63288617e+00,2.73550302e-02,3.95532437e-02,1.00237370e+00
1.65304518e+00,1.21229040e-02,5.57278749e-03,9.99699891e-01
1.67320418e+00,3.84036824e-02,1.00636650e-02,9.98172045e-01
1.69336307e+00,2.37691980e-02,3.30238491e-02,1.00689602e+00
1.71352208e+00,3.58752124e-02,-2.02535857e-02,9.88561869e-01
1.73368108e+00,1.79448142e-03,-6.58170180e-03,1.00423765e+00
1.75384009e+00,3.04658152e-02,1.16117140e-02,1.00455844e+00
1.77400017e+00,2.86882240e-02,-3.63887451e-03,9.86239552e-01
1.79415917e+00,3.11094262e-02,-2.99863741e-02,1.01005876e+00
1.81431842e+00,1.70419309e-02,-1.07200528e-02,1.00900447e+00
1.83447742e+00,2.43361872e-02,-1.53904466e-03,9.87660468e-01
1.85463643e+00,1.03912847e-02,2.58047245e-02,9.99409616e-01
1.87479544e+00,1.79766994e-02,4.79065813e-02,1.00898921e+00
1.89495444e+00,2.86269281e-02,1.88155100e-02,1.00021935e+00
1.91511345e+00,1.13260522e-02,2.05015056e-02,9.94031608e-01
1.93527246e+00,1.27971638e-02,3.58287282e-02,9.99867976e-01
1.95543146e+00,2.74469741e-02,3.79482959e-03,1.00251114e+00
1.97559047e+00,2.63896137e-02,-3.69755886e-02,1.00426817e+00
1.99575043e+00,2.04132255e-02,-5.51690049e-02,1.00984478e+00
2.01590943e+00,2.18077172e-02,3.87146580e-03,9.93848264e-01
2.03606844e+00,1.57393850e-02,7.42738182e-03,1.00500154e+00
2.05622745e+00,1.61224864e-02,2.35669501e-02,1.00107503e+00
2.07638645e+00,9.83961765e-03,3.70089263e-02,1.00506270e+00
2.09654546e+00,7.38776661e-03,4.15611118e-02,9.98538733e-01
