Vibration iOSApp file: VibrationData13-15b-1.csv
Source,Internal Accelerometer
Date and Time,2022-05-07 at 15:48:14
3,  Channels
2048, Points
50.000000, Sample Rate (Hz)
-88.322243, Longitude
36.297411, Latitude
0.012386, Speed (m/s)
Frequency Data State, Acceleration
Time,X,Y,Z
0.00000000e+00,7.80151691e-03,-6.85759168e-03,1.00678909e+00
2.01590005e-02,1.58313289e-02,1.07380627e-02,9.96644199e-01
4.03180011e-02,2.07350310e-02,2.84256805e-02,9.98156786e-01
6.04799986e-02,1.81759112e-02,2.59426702e-02,1.00212920e+00
8.06389973e-02,1.49272094e-02,2.14824472e-02,9.99409616e-01
1.00798003e-01,1.08663309e-02,1.67003535e-02,1.00061667e+00
1.20957002e-01,8.16929433e-03,8.14776123e-03,1.00605571e+00
1.41114995e-01,1.17398025e-02,1.61836366e-03,1.00050962e+00
1.61274001e-01,1.68886892e-02,1.78696308e-03,9.98722076e-01
1.81433007e-01,1.70266069e-02,1.21634947e-02,1.00168610e+00
2.01591998e-01,1.53869316e-02,2.02102866e-02,1.00150275e+00
2.21751004e-01,1.45441070e-02,1.65624078e-02,1.00064719e+00
2.41909996e-01,1.50344772e-02,1.09832976e-02,1.00167084e+00
2.62068987e-01,1.70725789e-02,1.53975384e-02,9.99562383e-01
2.82227993e-01,1.69806350e-02,1.99343972e-02,9.99761045e-01
3.02386999e-01,1.30576724e-02,1.30064916e-02,1.00075412e+00
3.22544992e-01,1.11574875e-02,4.22399212e-03,1.00150275e+00
3.42703998e-01,1.09735988e-02,3.90212028e-03,1.00208330e+00
3.62863004e-01,1.52949868e-02,9.89506487e-03,9.96109486e-01
3.83022010e-01,1.18164234e-02,1.69762429e-02,1.01027262e+00
4.03180987e-01,1.40537368e-02,2.31224597e-02,9.99104023e-01
4.23339993e-01,1.81912351e-02,2.16970276e-02,9.91342604e-01
4.43498999e-01,1.25979502e-02,1.44319236e-02,1.00562799e+00
4.63658005e-01,1.10808676e-02,9.02141351e-03,1.00500154e+00
4.83817011e-01,1.82372089e-02,1.89425366e-03,9.97973442e-01
5.03974974e-01,1.96623467e-02,1.72565423e-03,1.00080001e+00
5.24133980e-01,1.45134591e-02,1.68842804e-02,1.00249588e+00
5.44292986e-01,1.39924409e-02,2.22181547e-02,1.00081527e+00
5.64451993e-01,1.60152186e-02,1.64091364e-02,1.00296950e+00
5.84610999e-01,1.41456816e-02,1.58420280e-02,9.90761995e-01
6.04770005e-01,4.99721197e-03,1.68842804e-02,1.00972259e+00
6.24929011e-01,7.08128558e-03,1.25313476e-02,1.00727808e+00
6.45088017e-01,1.62604023e-02,5.35820657e-03,9.95681643e-01
6.65246010e-01,2.22061425e-02,8.10177997e-03,1.00376403e+00
6.85405016e-01,1.84517447e-02,1.27152745e-02,9.97973442e-01
7.05564022e-01,1.04219327e-02,1.79725122e-02,1.00542939e+00
7.25723028e-01,1.22914687e-02,1.22401305e-02,1.00350428e+00
7.45881975e-01,1.65055878e-02,1.20715313e-02,9.96353924e-01
7.66040981e-01,1.50804501e-02,1.87542010e-02,1.00167084e+00
7.86199987e-01,1.49425333e-02,1.42939789e-02,1.00157917e+00
8.06358993e-01,1.51877180e-02,1.14124604e-02,1.00109029e+00
8.26517999e-01,1.57087371e-02,7.53467251e-03,9.99745727e-01
8.46675992e-01,1.67814214e-02,7.61130871e-03,1.00160968e+00
8.66834223e-01,1.36859594e-02,1.64857712e-02,1.00105965e+00
8.86993229e-01,1.37319313e-02,1.98424347e-02,9.99394357e-01
9.07152236e-01,1.36093395e-02,1.35735990e-02,1.00089169e+00
9.27311242e-01,1.37166074e-02,1.10599343e-02,1.00096798e+00
9.47470248e-01,1.47433206e-02,1.03702089e-02,1.00032628e+00
9.67629254e-01,1.41150337e-02,7.48869078e-03,1.00150275e+00
9.87788260e-01,1.18623953e-02,7.91785307e-03,1.00211394e+00
1.00794721e+00,1.46820238e-02,1.52289392e-02,9.99761045e-01
1.02810526e+00,1.70725789e-02,2.27546059e-02,9.99363780e-01
1.04826427e+00,1.55248474e-02,2.21721716e-02,1.00014293e+00
1.06842327e+00,1.43755423e-02,1.04468456e-02,1.00017357e+00
1.08858228e+00,1.27665149e-02,-1.37044524e-03,1.00443625e+00
1.10874128e+00,1.40077649e-02,4.14735591e-03,1.00116670e+00
1.12890029e+00,1.48505885e-02,1.68382972e-02,9.99394357e-01
1.14905930e+00,1.32262371e-02,2.15437561e-02,1.00162494e+00
1.16921830e+00,1.05904974e-02,2.28772238e-02,9.99409616e-01
1.18937624e+00,1.16325337e-02,2.03329045e-02,9.99929070e-01
1.20953524e+00,1.23680895e-02,5.87933231e-03,1.00170135e+00
1.22969425e+00,1.54022556e-02,-3.17905773e-03,1.00483346e+00
1.24985325e+00,2.02906337e-02,-1.30913628e-03,9.96644199e-01
1.27001226e+00,1.83138289e-02,1.02475910e-02,1.00292373e+00
1.29017127e+00,1.59998946e-02,2.91613862e-02,9.98615146e-01
1.31033027e+00,1.38851721e-02,3.09546720e-02,9.98599887e-01
1.33048928e+00,1.14026731e-02,1.55354841e-02,1.00031102e+00
1.35064828e+00,1.29044317e-02,4.94437153e-03,1.00125837e+00
1.37080622e+00,1.20616080e-02,1.87892653e-03,9.97912347e-01
1.39096522e+00,9.85494163e-03,4.34660958e-03,1.00194585e+00
1.41112423e+00,1.09276269e-02,9.55786649e-03,1.00212920e+00
1.43128324e+00,1.53256347e-02,1.77426040e-02,9.99913812e-01
1.45144224e+00,2.07810029e-02,1.99957062e-02,1.00191534e+00
1.47160125e+00,1.94631331e-02,1.44319236e-02,1.00038743e+00
1.49176025e+00,1.71951707e-02,1.10599343e-02,1.00138056e+00
1.51191926e+00,1.36399874e-02,1.19948946e-02,1.00092220e+00
1.53207719e+00,1.22608207e-02,1.28072379e-02,1.00258756e+00
1.55223620e+00,1.08663309e-02,1.46158505e-02,1.00060129e+00
1.57239521e+00,1.30117005e-02,1.44165969e-02,1.00168610e+00
1.59255421e+00,1.49272094e-02,9.20534041e-03,1.00292373e+00
1.61271322e+00,1.62144303e-02,1.06767537e-02,9.98660982e-01
1.63287222e+00,1.20156361e-02,1.62865184e-02,9.97576177e-01
1.65303123e+00,1.11881364e-02,8.83748662e-03,1.00689602e+00
1.67319024e+00,1.81605872e-02,5.58811473e-03,1.00165558e+00
1.69334924e+00,1.97236426e-02,2.15897374e-02,9.89677250e-01
1.71350729e+00,1.34101259e-02,2.77053006e-02,1.00272501e+00
1.73366630e+00,1.07897101e-02,1.20562036e-02,1.01041007e+00
1.75382531e+00,1.63523480e-02,2.98248674e-03,9.92931545e-01
1.77398419e+00,1.67354494e-02,4.39259131e-03,9.99669373e-01
1.79414320e+00,1.78234577e-02,9.37393960e-03,1.00753772e+00
1.81430221e+00,1.64289679e-02,1.47997774e-02,9.96934533e-01
1.83446121e+00,1.22301728e-02,1.38801439e-02,9.98660982e-01
1.85462022e+00,8.15397035e-03,1.81411114e-02,1.00324452e+00
1.87477827e+00,1.35173947e-02,2.50843447e-02,9.99394357e-01
1.89493728e+00,1.68580413e-02,1.82943847e-02,9.98813748e-01
1.91509628e+00,1.61071625e-02,-3.69766203e-05,1.00339735e+00
1.93525529e+00,1.50651261e-02,-3.34765716e-03,1.00067770e+00
1.95541430e+00,1.40997097e-02,5.57278749e-03,1.00197637e+00
1.97557330e+00,1.71032269e-02,1.58880092e-02,1.00232780e+00
1.99573231e+00,1.84517447e-02,2.02409420e-02,1.00064719e+00
2.01589131e+00,1.80379953e-02,2.20955368e-02,9.97240067e-01
2.03604937e+00,1.30270245e-02,1.91986915e-02,1.00116670e+00
2.05620813e+00,1.00081824e-02,1.19795678e-02,1.00414598e+00
2.07636714e+00,1.22914687e-02,6.36980357e-03,9.99348521e-01
2.09652615e+00,1.18623953e-02,3.81015684e-03,1.00058603e+00
2.11668515e+00,1.44828111e-02,1.08913351e-02,1.00345838e+00
2.13684416e+00,1.71491988e-02,1.65317543e-02,9.98890162e-01
2.15700316e+00,1.33028580e-02,1.97351426e-02,9.98508215e-01
2.17716217e+00,1.27971638e-02,1.84323285e-02,1.00240421e+00
2.19732022e+00,1.70572549e-02,1.29298558e-02,1.00405431e+00
2.21747923e+00,1.89574398e-02,4.22399212e-03,9.97331738e-01
2.23763824e+00,1.75016522e-02,4.42324579e-03,1.00099862e+00
2.25779724e+00,1.46360518e-02,6.17054943e-03,1.00197637e+00
2.27795625e+00,1.23834135e-02,1.11672245e-02,1.00408483e+00
2.29811525e+00,1.32262371e-02,2.05934681e-02,9.97087300e-01
2.31827426e+00,1.63523480e-02,2.33523678e-02,1.00189996e+00
2.33843327e+00,1.49118854e-02,2.00723428e-02,1.00151801e+00
2.35859132e+00,1.41763296e-02,1.69455893e-02,9.99761045e-01
2.37875032e+00,1.44215152e-02,7.59598147e-03,9.99929070e-01
2.39890933e+00,1.34254498e-02,2.32341606e-03,1.00214446e+00
2.41906834e+00,1.26132742e-02,3.30435834e-03,1.00295424e+00
2.43922734e+00,1.39924409e-02,9.72646568e-03,9.99592960e-01
2.45938635e+00,1.21382289e-02,2.12065578e-02,9.99042928e-01
2.47954535e+00,1.59539226e-02,2.45325640e-02,1.00026524e+00
2.49970436e+00,1.44521631e-02,1.41866878e-02,1.00261807e+00
