Vibration iOSApp file: VibrationData500a-4.csv
Source,Internal Accelerometer
Date and Time,2022-05-01 at 14:31:28
3,  Channels
2048, Points
50.000000, Sample Rate (Hz)
-88.322236, Longitude
36.297394, Latitude
0.000000, Speed (m/s)
Frequency Data State, Acceleration
Time,X,Y,Z
0.00000000e+00,2.55774371e-02,2.40005204e-03,1.00193059e+00
2.01590005e-02,2.84277145e-02,1.40378252e-03,1.00167084e+00
4.03180011e-02,2.44741049e-02,5.66475093e-03,9.99608219e-01
6.04769997e-02,2.87954919e-02,2.16357186e-02,9.97316480e-01
8.06360021e-02,2.03979015e-02,-1.10879056e-02,1.00318336e+00
1.00795001e-01,1.63217001e-02,2.19116099e-02,1.00024998e+00
1.20953999e-01,1.39924409e-02,6.32382184e-03,1.00115132e+00
1.41112000e-01,1.73943844e-02,8.76085088e-03,1.00136530e+00
1.61271006e-01,3.27644274e-02,6.06766844e-04,1.00275564e+00
1.81429997e-01,2.61750761e-02,2.85482984e-02,9.96369183e-01
2.01589003e-01,4.98188799e-03,-6.90357340e-03,1.00558209e+00
2.21747994e-01,1.10961916e-02,3.58024845e-03,1.00034165e+00
2.41907001e-01,2.41676234e-02,-1.09455513e-03,1.00011241e+00
2.62066007e-01,2.46120207e-02,4.26997337e-03,1.00131941e+00
2.82225013e-01,2.33094748e-02,-7.28675397e-03,1.00202227e+00
3.02383006e-01,2.82744747e-02,-4.09869105e-03,1.00200701e+00
3.22542012e-01,1.73484124e-02,4.36193682e-03,9.98859584e-01
3.42700988e-01,1.83904488e-02,9.12870374e-03,1.00081527e+00
3.62859994e-01,2.94391029e-02,1.27765834e-02,9.97224808e-01
3.83019000e-01,2.95003988e-02,1.98117793e-02,1.00073886e+00
4.03178006e-01,2.22827625e-02,-4.92636114e-03,9.98783231e-01
4.23337013e-01,1.52336909e-02,-1.07922789e-03,1.00049436e+00
4.43495989e-01,2.65275296e-02,4.49988199e-03,9.96583104e-01
4.63654011e-01,2.83970665e-02,-4.34392691e-03,1.00313759e+00
4.83812988e-01,2.07810029e-02,5.03633497e-03,1.00332093e+00
5.03971994e-01,1.65822078e-02,1.09679708e-02,9.99042928e-01
5.24131000e-01,1.43295703e-02,8.96010455e-03,9.99165177e-01
5.44290006e-01,1.94018371e-02,1.34663088e-02,1.00099862e+00
5.64449012e-01,2.98068803e-02,1.42633244e-02,1.00119722e+00
5.84608018e-01,2.24206783e-02,7.87187181e-03,1.00024998e+00
6.04766011e-01,1.17091546e-02,-1.50839018e-03,9.99363780e-01
6.24925017e-01,1.79307275e-02,-1.67698972e-03,1.00138056e+00
6.45084023e-01,2.29110494e-02,3.59557569e-03,1.00047910e+00
6.65243030e-01,1.89880878e-02,4.65315441e-03,1.00315285e+00
6.85401976e-01,2.01067440e-02,8.25505238e-03,9.99592960e-01
7.05560982e-01,1.75476242e-02,1.09066619e-02,9.99974906e-01
7.25719988e-01,1.94784570e-02,8.51561502e-03,9.99837399e-01
7.45878994e-01,2.11334564e-02,1.08453529e-02,1.00072360e+00
7.66036987e-01,1.95397548e-02,1.06460992e-02,9.99837399e-01
7.86195993e-01,1.87735502e-02,-2.71924096e-03,9.99516547e-01
8.06355000e-01,1.59385968e-02,8.36675172e-04,1.00189996e+00
8.26514006e-01,2.18230411e-02,3.99408350e-03,1.00037217e+00
8.46673012e-01,2.47805864e-02,3.05912271e-03,1.00180829e+00
8.66832018e-01,2.02293377e-02,9.64982994e-03,1.00098336e+00
8.86991024e-01,1.95244309e-02,1.05847903e-02,1.00018883e+00
9.07149971e-01,1.55095235e-02,1.29911648e-02,1.00102913e+00
9.27308023e-01,1.85743384e-02,2.23586205e-04,1.00084579e+00
9.47467983e-01,2.39224378e-02,-1.79960753e-03,1.00084579e+00
9.67626989e-01,2.28804015e-02,1.01249730e-02,1.00005126e+00
9.87785995e-01,1.96316987e-02,1.35276178e-02,9.98401225e-01
1.00794494e+00,1.82831809e-02,9.59292985e-04,1.00217497e+00
1.02810395e+00,2.43974850e-02,3.70286615e-03,1.00439036e+00
1.04826295e+00,2.38611419e-02,4.86773532e-03,1.00325978e+00
