Vibration iOSApp file: VibrationData1500b-1.csv
Source,Internal Accelerometer
Date and Time,2022-05-01 at 15:41:01
3,  Channels
2048, Points
50.000000, Sample Rate (Hz)
-88.322217, Longitude
36.297399, Latitude
0.000000, Speed (m/s)
Frequency Data State, Acceleration
Time,X,Y,Z
0.00000000e+00,1.48812365e-02,3.61090293e-03,1.00478768e+00
2.01580003e-02,1.79613754e-02,-2.84185866e-03,1.00083053e+00
4.03169990e-02,1.93711892e-02,5.78736886e-03,9.99959648e-01
6.04760014e-02,1.87275782e-02,1.89228002e-02,9.96598363e-01
8.06349963e-02,1.33335060e-02,2.13598292e-02,1.00348902e+00
1.00794002e-01,1.51877180e-02,1.78958774e-02,9.99149859e-01
1.20953001e-01,1.61684584e-02,1.08146984e-02,9.95177507e-01
1.41112000e-01,1.38545241e-02,3.41164903e-03,1.00605571e+00
1.61271006e-01,1.52949868e-02,3.41164903e-03,1.00177777e+00
1.81429997e-01,1.83138289e-02,2.41537928e-03,9.98737395e-01
2.01588005e-01,1.82218850e-02,7.58065423e-03,1.00032628e+00
2.21746996e-01,1.80686433e-02,1.23014394e-02,1.00361121e+00
2.41906002e-01,1.90034118e-02,1.43399602e-02,9.97820675e-01
2.62064993e-01,1.83138289e-02,1.41560333e-02,1.00075412e+00
2.82224000e-01,1.87888741e-02,1.31904185e-02,1.00293899e+00
3.02383006e-01,1.93098933e-02,1.04008634e-02,9.98538733e-01
3.22542012e-01,1.70572549e-02,7.59598147e-03,1.00171661e+00
3.42700988e-01,1.54175796e-02,6.03260426e-03,9.99394357e-01
3.62859011e-01,1.43908663e-02,7.12083746e-03,1.00028050e+00
3.83017987e-01,1.56014683e-02,7.65729044e-03,1.00238895e+00
4.03176993e-01,1.52183659e-02,1.01096462e-02,9.97958183e-01
4.23335999e-01,1.48046166e-02,1.14890961e-02,1.00191534e+00
4.43495005e-01,1.50498012e-02,1.44319236e-02,9.99669373e-01
4.63654011e-01,1.65668838e-02,1.31291095e-02,1.00138056e+00
4.83812988e-01,1.90953556e-02,1.01709552e-02,1.00179303e+00
5.03971994e-01,2.12866981e-02,6.56905724e-03,1.00014293e+00
5.24131000e-01,2.15012357e-02,4.53053648e-03,1.00081527e+00
5.44288993e-01,1.96470227e-02,9.43524856e-03,1.00179303e+00
5.64447999e-01,2.34014187e-02,5.86400507e-03,1.00185418e+00
5.84607005e-01,2.07043830e-02,4.84149030e-04,1.00831699e+00
6.04766011e-01,1.82372089e-02,2.07927227e-02,9.87400711e-01
6.24925017e-01,4.76735085e-03,2.76899729e-02,1.00541401e+00
6.45084023e-01,9.02744196e-03,6.98289229e-03,1.00387096e+00
6.65243030e-01,2.15625316e-02,-5.30954218e-03,1.00095272e+00
6.85401976e-01,2.05051713e-02,6.69167517e-03,9.87263203e-01
7.05560029e-01,1.82065591e-02,1.16117140e-02,1.00677383e+00
7.25718975e-01,1.65362358e-02,-1.28939966e-04,1.01236582e+00
7.45878994e-01,2.55161412e-02,6.18587667e-03,9.84757543e-01
7.66038001e-01,1.76855419e-02,1.92599986e-02,9.99379039e-01
7.86197007e-01,1.78387817e-02,2.45172381e-02,1.00171661e+00
8.06356013e-01,2.31868830e-02,1.01556275e-02,1.00590301e+00
8.26515019e-01,2.17617434e-02,-2.05576100e-04,9.91556466e-01
8.46674025e-01,1.58466529e-02,5.91439602e-04,9.98263717e-01
8.66832972e-01,6.98934123e-03,6.00194978e-03,1.01115882e+00
8.86991024e-01,9.53313615e-03,9.75712016e-03,9.97973442e-01
9.07149971e-01,1.17857745e-02,1.08913351e-02,9.96369183e-01
9.27308977e-01,1.25366542e-02,1.41713610e-02,1.00142634e+00
9.47467983e-01,1.63523480e-02,1.69302616e-02,1.00180829e+00
9.67626989e-01,2.07350310e-02,1.53055759e-02,9.99547124e-01
9.87785995e-01,2.15625316e-02,8.59225076e-03,1.00086105e+00
1.00794494e+00,2.41369754e-02,5.11297071e-03,1.00547516e+00
1.02810395e+00,2.63896137e-02,6.26251288e-03,1.00131941e+00
1.04826200e+00,2.31102630e-02,9.25132167e-03,9.92992640e-01
1.06842101e+00,1.42069776e-02,9.37393960e-03,1.00523067e+00
1.08858001e+00,1.20616080e-02,4.07071970e-03,1.00251114e+00
1.10873902e+00,1.39311450e-02,5.75671438e-03,9.98126209e-01
1.12889802e+00,1.14946179e-02,1.48151042e-02,9.94489968e-01
1.14905703e+00,8.10799841e-03,1.99343972e-02,1.00770581e+00
1.16921604e+00,1.22761447e-02,2.02562697e-02,9.97331738e-01
1.18937504e+00,1.82985049e-02,1.08760074e-02,9.96919215e-01
1.20953298e+00,1.94478091e-02,1.28116470e-03,1.00098336e+00
1.22969198e+00,2.15012357e-02,-2.76522269e-03,1.00246537e+00
1.24985099e+00,2.21141987e-02,7.29384599e-04,1.00118196e+00
1.27000999e+00,2.25739200e-02,7.87187181e-03,9.98416543e-01
1.29016900e+00,2.03979015e-02,1.93979442e-02,9.99577701e-01
1.31032801e+00,1.70572549e-02,2.45478917e-02,9.99959648e-01
1.33048701e+00,1.98615603e-02,1.80184934e-02,1.00191534e+00
1.35064602e+00,1.63217001e-02,7.48869078e-03,9.96216416e-01
1.37080503e+00,1.09735988e-02,-4.09869105e-03,1.00527656e+00
1.39096296e+00,1.45441070e-02,-8.52825958e-03,1.00260282e+00
1.41112196e+00,1.71185508e-02,6.68075751e-04,9.98584569e-01
1.43128097e+00,1.58619769e-02,1.78192407e-02,9.99134600e-01
1.45143998e+00,1.67660974e-02,2.76439916e-02,9.99547124e-01
1.47159898e+00,1.65055878e-02,2.18349732e-02,1.00118196e+00
1.49175799e+00,1.88195221e-02,1.10752610e-02,1.00076938e+00
1.51191700e+00,2.15318836e-02,2.06285319e-03,1.00220561e+00
1.53207505e+00,2.14552619e-02,-5.73429512e-04,1.00219035e+00
1.55223405e+00,2.13786419e-02,2.35407054e-03,1.00254166e+00
1.57239294e+00,2.03059576e-02,8.19374342e-03,1.00159442e+00
1.59255195e+00,2.20069289e-02,1.10292798e-02,9.99363780e-01
1.61271095e+00,1.75629482e-02,1.06154447e-02,1.00125837e+00
1.63286996e+00,1.43755423e-02,1.31904185e-02,9.98691559e-01
1.65302896e+00,1.17244786e-02,1.70068983e-02,9.97851193e-01
1.67318797e+00,1.06364693e-02,1.34356543e-02,1.00251114e+00
1.69334698e+00,1.25213303e-02,1.00943195e-02,1.00040269e+00
1.71350503e+00,1.98615603e-02,1.13664791e-02,9.98844326e-01
1.73366404e+00,2.40450297e-02,2.32341606e-03,1.00125837e+00
1.75382292e+00,2.06890590e-02,7.60039082e-04,1.00238895e+00
1.77398193e+00,1.78847536e-02,6.53840275e-03,9.95437205e-01
1.79414093e+00,1.65515598e-02,4.26997337e-03,1.00277090e+00
1.81429994e+00,1.63829960e-02,2.67594215e-03,1.00707936e+00
1.83445895e+00,2.36159563e-02,2.13598292e-02,9.93221819e-01
1.85461795e+00,2.05664672e-02,3.30851562e-02,9.93756592e-01
1.87477601e+00,9.56378505e-03,1.80184934e-02,1.00944757e+00
1.89493501e+00,9.05809086e-03,1.20452861e-03,1.00278616e+00
1.91509390e+00,2.06584111e-02,-9.90770943e-03,9.94551063e-01
1.93525290e+00,2.24819761e-02,-9.11069382e-03,1.00278616e+00
1.95541191e+00,1.81605872e-02,8.07112549e-03,1.00293899e+00
1.97557092e+00,1.48199406e-02,2.08387040e-02,9.99119341e-01
1.99572992e+00,1.41303577e-02,2.41187289e-02,1.00191534e+00
2.01588893e+00,1.87888741e-02,2.17276830e-02,9.99547124e-01
2.03604698e+00,2.24053543e-02,1.29145281e-02,9.98966515e-01
2.05620599e+00,2.13479940e-02,-2.82212219e-04,1.00272501e+00
2.07636499e+00,1.77008659e-02,-3.56223830e-03,9.99104023e-01
2.09652400e+00,1.42835984e-02,2.06285319e-03,1.00417650e+00
2.11668301e+00,1.88961439e-02,9.51188430e-03,9.98951256e-01
2.13684201e+00,2.07043830e-02,1.00330105e-02,9.98722076e-01
