Vibration iOSApp file: VibrationDatafeeta-4.csv
Source,Internal Accelerometer
Date and Time,2022-05-01 at 20:28:18
3,  Channels
2048, Points
50.000000, Sample Rate (Hz)
-88.322199, Longitude
36.297370, Latitude
0.000000, Speed (m/s)
Frequency Data State, Acceleration
Time,X,Y,Z
0.00000000e+00,5.21340519e-02,7.20163062e-02,9.85888183e-01
2.01590005e-02,6.24624714e-02,-6.39777491e-03,1.01340473e+00
4.03189994e-02,2.16697995e-02,-7.80787971e-03,1.03642941e+00
6.04780018e-02,1.95857268e-02,-4.50683646e-02,9.75514054e-01
8.06379989e-02,2.81212330e-02,5.00523932e-02,9.47523892e-01
1.00796998e-01,2.49185022e-02,2.10883492e-03,1.02976799e+00
1.20957002e-01,3.44347507e-02,-2.50663348e-02,1.07503808e+00
1.41115993e-01,3.15844715e-02,-4.97234287e-03,1.00614738e+00
1.61275998e-01,7.35711865e-03,2.33830232e-02,9.38234568e-01
1.81435004e-01,-1.35295885e-02,3.04795280e-02,9.77530837e-01
2.01594993e-01,5.44160977e-03,9.38926637e-03,1.02908039e+00
2.21754000e-01,1.75016522e-02,6.20120391e-03,1.03323615e+00
2.41914004e-01,3.70858125e-02,1.64704453e-02,9.83840823e-01
2.62073010e-01,4.55140509e-02,8.66888743e-03,9.66790080e-01
2.82233000e-01,5.26244193e-02,-1.03368722e-02,9.94596899e-01
3.02392006e-01,4.69851643e-02,-1.37548428e-02,1.00972259e+00
3.22551996e-01,4.61883098e-02,1.91833638e-02,9.99134600e-01
3.42711002e-01,3.32088247e-02,2.24174075e-02,9.94627476e-01
3.62870991e-01,2.50870679e-02,8.82215891e-03,1.00452793e+00
3.83029997e-01,2.18077172e-02,-5.92263089e-03,1.02096760e+00
4.03189987e-01,1.62910521e-02,-1.38927875e-02,1.00901973e+00
4.23348993e-01,8.24591517e-03,1.28116470e-03,9.89371657e-01
4.43509012e-01,1.28584597e-02,1.72061510e-02,1.00080001e+00
4.63667989e-01,2.00148001e-02,1.59799736e-02,1.01290047e+00
4.83828008e-01,2.58532707e-02,1.78958774e-02,9.96323347e-01
5.03987372e-01,1.14333211e-02,2.74600647e-02,9.86529887e-01
5.24147391e-01,1.25366542e-02,-8.80414899e-03,1.00251114e+00
5.44306397e-01,2.38764659e-02,-5.38617792e-03,1.01323664e+00
5.64465404e-01,3.25345658e-02,-1.43175409e-03,1.00102913e+00
5.84625363e-01,3.64115536e-02,4.77577187e-03,9.88607705e-01
6.04784369e-01,3.86948399e-02,3.00222338e-04,9.94856656e-01
6.24944389e-01,5.12759015e-02,3.03109288e-02,9.90991175e-01
6.45103395e-01,4.54067849e-02,3.54915299e-02,9.99974906e-01
6.65263355e-01,3.75608616e-02,2.71535199e-02,1.01387835e+00
6.85422361e-01,2.43055392e-02,2.44603376e-03,1.01598680e+00
7.05582380e-01,2.17464194e-02,-3.72668058e-02,9.99822140e-01
7.25741386e-01,9.16535873e-03,-1.79851577e-02,9.93542671e-01
7.45901346e-01,1.23374416e-02,-2.65793200e-03,9.97346997e-01
7.66060352e-01,2.47805864e-02,8.34701583e-03,1.01105177e+00
7.86220372e-01,3.27644274e-02,3.24873962e-02,1.00465012e+00
8.06379378e-01,3.43274809e-02,4.87035997e-02,9.90074456e-01
8.26539397e-01,3.35459523e-02,3.64111625e-02,9.95941401e-01
8.46698403e-01,3.28410454e-02,1.80491488e-02,9.97958183e-01
8.66858363e-01,3.02819274e-02,7.18214642e-03,9.93084311e-01
8.87017369e-01,2.95923445e-02,-9.53985564e-03,9.97041464e-01
9.07177389e-01,3.36225741e-02,-4.47464921e-02,9.96216416e-01
9.27336395e-01,2.92858630e-02,-1.81997381e-02,9.97591496e-01
9.47496355e-01,2.67573912e-02,1.35889268e-02,1.00422239e+00
9.67655361e-01,2.33707707e-02,2.54521985e-02,1.01581872e+00
9.87815380e-01,1.93865132e-02,2.97131669e-02,1.00620854e+00
1.00797439e+00,1.00388313e-02,5.65051548e-02,9.87477124e-01
1.02813435e+00,2.18077172e-02,2.94832587e-02,9.93282974e-01
1.04829335e+00,2.70791966e-02,1.16576962e-02,1.01536036e+00
1.06845343e+00,3.18143331e-02,2.86862422e-02,1.00660574e+00
1.08861232e+00,2.97762323e-02,-2.02995688e-02,1.00494039e+00
1.10877240e+00,1.91872995e-02,-1.07772037e-01,1.00987542e+00
1.12893140e+00,1.76548939e-02,-4.02862690e-02,9.78019714e-01
1.14909136e+00,3.72390561e-02,5.59533760e-02,9.74322379e-01
1.16925037e+00,4.52382192e-02,4.77379821e-02,1.02373302e+00
1.18941033e+00,3.64881754e-02,4.52089906e-02,1.04005039e+00
1.20956933e+00,3.79133150e-02,3.76986526e-02,9.94551063e-01
1.22972941e+00,4.04417850e-02,1.11256528e-03,9.64528859e-01
1.24988842e+00,2.30336413e-02,-4.03738255e-03,9.78080869e-01
1.27004838e+00,4.67540650e-03,-4.51252609e-03,1.01895082e+00
1.29020739e+00,2.03966652e-03,-1.36322249e-02,1.02863741e+00
1.31036735e+00,4.13906388e-03,-1.95025522e-02,1.00032628e+00
1.33052635e+00,3.17364768e-03,1.28116470e-03,9.82557476e-01
1.35068643e+00,1.27511909e-02,8.59225076e-03,9.95880306e-01
1.37084532e+00,3.53541933e-02,1.65624078e-02,1.00784338e+00
1.39100540e+00,4.62802574e-02,3.76679972e-02,1.00133467e+00
1.41116440e+00,4.20661382e-02,4.41514142e-02,9.98141527e-01
1.43132436e+00,4.70617823e-02,-1.03675257e-02,1.00208330e+00
1.45148337e+00,4.24032658e-02,-1.10112699e-02,9.98538733e-01
1.47164333e+00,3.23966481e-02,4.86773532e-03,9.96980369e-01
1.49180233e+00,2.70791966e-02,-6.32217188e-06,1.01007402e+00
1.51196253e+00,2.78453995e-02,-8.06844234e-03,1.01120460e+00
1.53212154e+00,1.82065591e-02,1.23474207e-02,1.00602520e+00
1.55228150e+00,2.17617434e-02,1.33436909e-02,9.99562383e-01
1.57244051e+00,2.59911865e-02,1.39107984e-02,1.00338197e+00
1.59260058e+00,1.72411427e-02,2.98817661e-02,9.87171531e-01
1.61275959e+00,7.98540562e-03,3.51849869e-02,9.88393843e-01
1.63291955e+00,1.68886892e-02,1.66850258e-02,1.00934064e+00
1.65307856e+00,2.39990577e-02,1.03702089e-02,1.00012767e+00
1.67323852e+00,2.31409110e-02,2.92117777e-03,9.90471721e-01
1.69339752e+00,4.01506275e-02,-3.07987165e-02,1.00821006e+00
1.71355760e+00,3.79133150e-02,-4.06081416e-02,1.01701045e+00
1.73371649e+00,2.83051226e-02,-2.69669108e-02,9.97545660e-01
1.75387657e+00,2.09342446e-02,1.19182589e-02,1.00698769e+00
1.77403557e+00,2.73550302e-02,3.22574861e-02,1.00448203e+00
1.79419553e+00,1.71951707e-02,5.26273698e-02,9.87416029e-01
1.81435454e+00,1.78081337e-02,6.08121045e-02,9.92549598e-01
1.83451450e+00,2.10874844e-02,3.67636904e-02,1.00304592e+00
1.85467350e+00,2.00454481e-02,6.72232965e-03,9.94428813e-01
1.87483358e+00,1.35173947e-02,-1.05514526e-02,9.93053794e-01
1.89499354e+00,1.53869316e-02,-2.82697249e-02,1.01274776e+00
1.91515255e+00,1.98615603e-02,-4.36429307e-02,1.00455844e+00
1.93531251e+00,2.02293377e-02,-2.92966496e-02,9.87156272e-01
1.95547152e+00,2.27271598e-02,8.69954191e-03,9.89616096e-01
1.97563159e+00,3.54767852e-02,1.42633244e-02,1.06820858e+00
1.99579060e+00,1.93558652e-02,6.93187192e-02,9.94444132e-01
2.01595044e+00,3.40363234e-02,-1.90689811e-03,9.79608715e-01
2.03610945e+00,3.80972028e-02,1.85242929e-02,1.00002074e+00
2.05626965e+00,3.16917412e-02,3.42346989e-02,1.00136530e+00
2.07642865e+00,3.18909548e-02,2.35822778e-02,1.00014293e+00
2.09658861e+00,3.38984057e-02,-1.49503667e-02,9.94551063e-01
2.11674762e+00,2.30029933e-02,-2.61195051e-03,1.00280142e+00
2.13690758e+00,1.24906823e-02,-4.68112575e-03,9.97652590e-01
2.15706658e+00,1.74710043e-02,-3.71551048e-03,1.00730860e+00
2.17722654e+00,1.93711892e-02,4.99476271e-04,1.00819480e+00
2.19738555e+00,1.59232728e-02,8.60757846e-03,1.00006664e+00
2.21754551e+00,1.16325337e-02,1.49070676e-02,1.00633073e+00
2.23770452e+00,2.19456330e-02,9.71113797e-03,9.93114889e-01
2.25786448e+00,2.72784084e-02,1.08760074e-02,9.94489968e-01
2.27802348e+00,3.18296589e-02,1.25620021e-02,1.01128101e+00
2.29818344e+00,3.87714617e-02,1.18262954e-02,1.00345838e+00
2.31834245e+00,3.93844247e-02,1.78696308e-03,9.88271594e-01
2.33850265e+00,3.23047042e-02,-1.00259180e-03,1.00422239e+00
2.35866165e+00,2.62823440e-02,3.94810177e-03,9.99761045e-01
2.37882161e+00,2.28497535e-02,8.16308893e-03,9.99959648e-01
2.39898062e+00,1.74097084e-02,3.64724733e-02,1.00014293e+00
2.41914058e+00,1.43448943e-02,1.48457587e-02,1.00440574e+00
2.43929958e+00,1.51417460e-02,-4.89570713e-03,1.00225139e+00
2.45945954e+00,1.84977166e-02,-7.13348156e-03,1.00410008e+00
2.47961855e+00,2.72630844e-02,6.38513081e-03,1.00138056e+00
2.49977827e+00,5.11980429e-03,-1.80771202e-02,1.01371026e+00
2.51993728e+00,2.77534556e-02,-3.87382209e-02,1.00101388e+00
2.54009724e+00,3.38371098e-02,-1.11951968e-02,1.00576544e+00
2.56025624e+00,2.27884576e-02,8.13659132e-02,9.79303122e-01
2.58041620e+00,1.54022556e-02,8.65771696e-02,9.71954167e-01
2.60057521e+00,5.31147905e-02,2.66061490e-03,1.03853786e+00
2.62073517e+00,4.35985439e-02,-5.54295667e-02,1.05331206e+00
2.64089417e+00,2.94850748e-02,-2.91587040e-02,9.58447993e-01
2.66105413e+00,2.07043830e-02,-9.06471163e-03,9.53971386e-01
2.68121314e+00,2.05358192e-02,-5.24823321e-03,1.02684975e+00
2.70137334e+00,1.86662823e-02,6.49242103e-03,1.03948510e+00
2.72153234e+00,2.03979015e-02,5.15391342e-02,9.97866511e-01
2.74169230e+00,1.26745710e-02,5.97851835e-02,9.62802351e-01
2.76185131e+00,5.77873969e-03,3.88788469e-02,9.81793523e-01
2.78201127e+00,2.55314652e-02,-6.61235629e-03,1.02813315e+00
2.80217028e+00,3.91085893e-02,-3.24540585e-02,1.03534460e+00
2.82233024e+00,4.40429412e-02,-1.68356150e-02,9.86545146e-01
2.84248924e+00,3.63196097e-02,-4.21102084e-02,9.91418958e-01
2.86264920e+00,4.81191427e-02,-3.74813862e-02,1.02118146e+00
2.88280916e+00,5.02185412e-02,-1.90689811e-03,1.01300752e+00
2.90296817e+00,3.78826670e-02,4.70942408e-02,9.95391369e-01
2.92312717e+00,1.52490148e-02,7.22002313e-02,9.86927092e-01
2.94328713e+00,2.02140138e-02,5.76546974e-02,9.81824100e-01
2.96344733e+00,2.13020220e-02,4.32624333e-02,9.99669373e-01
2.98360634e+00,2.24973001e-02,1.56734288e-02,1.01595616e+00
3.00376630e+00,2.18230411e-02,-2.71814913e-02,1.00370288e+00
3.02392530e+00,2.38151699e-02,-5.58280759e-02,9.98095691e-01
3.04408526e+00,2.01680418e-02,-4.26466614e-02,9.97209489e-01
3.06424427e+00,2.60831323e-02,-1.46898041e-02,1.01549780e+00
3.08440423e+00,2.48112343e-02,1.00483373e-02,1.00241947e+00
3.10456324e+00,3.21514644e-02,2.75367014e-02,9.87721562e-01
3.12472320e+00,3.48025262e-02,4.96385582e-02,9.94428813e-01
3.14488220e+00,3.86488698e-02,5.05735204e-02,1.00406957e+00
3.16504216e+00,3.42202112e-02,3.95225920e-02,9.94016290e-01
3.18520117e+00,1.87275782e-02,1.45085594e-02,9.92641270e-01
3.20536137e+00,1.98768843e-02,-1.52722383e-02,1.00723219e+00
3.22552013e+00,1.31802652e-02,-3.32204178e-02,1.01270187e+00
3.24568033e+00,1.02840159e-02,-2.82237437e-02,1.00778222e+00
3.26583934e+00,4.43022139e-03,-1.49197122e-02,1.00028050e+00
3.28599930e+00,9.07341484e-03,-1.27848180e-03,1.00180829e+00
3.30615830e+00,2.57460028e-02,2.00570151e-02,1.00316811e+00
3.32631826e+00,3.09868343e-02,6.19923025e-02,1.00348902e+00
3.34647727e+00,3.80818769e-02,-2.26446334e-02,9.98829007e-01
3.36663723e+00,3.32394727e-02,4.69869487e-02,9.73833442e-01
3.38679624e+00,8.67498852e-03,2.55288351e-02,9.86056209e-01
3.40695620e+00,6.33040583e-03,-7.51666259e-03,1.02663589e+00
3.42711520e+00,2.25892439e-02,2.60039791e-02,1.02238846e+00
3.44727516e+00,1.92485973e-02,-5.44486232e-02,1.01901186e+00
3.46743417e+00,2.03519296e-02,-2.98484284e-02,9.75804389e-01
3.48759437e+00,1.87429022e-02,-1.06434161e-02,9.61457849e-01
3.50775313e+00,8.59713124e-04,2.18656268e-02,1.01675069e+00
3.52791333e+00,-1.02042649e-02,2.58200523e-02,1.02987492e+00
3.54807234e+00,2.85184220e-03,2.17736643e-02,1.01303804e+00
3.56823230e+00,-6.55713677e-03,2.58047245e-02,1.00333619e+00
3.58839226e+00,2.50564199e-02,1.09679708e-02,9.86911833e-01
3.60855126e+00,5.67925684e-02,-2.48933258e-03,1.00840867e+00
