Vibration iOSApp file: VibrationData1500b-2.csv
Source,Internal Accelerometer
Date and Time,2022-05-01 at 15:42:06
3,  Channels
2048, Points
50.000000, Sample Rate (Hz)
-88.322217, Longitude
36.297399, Latitude
0.000000, Speed (m/s)
Frequency Data State, Acceleration
Time,X,Y,Z
0.00000000e+00,1.80992913e-02,1.64901814e-03,9.95360792e-01
2.01580003e-02,2.17464194e-02,2.06285319e-03,9.98660982e-01
4.03169990e-02,2.21448466e-02,3.22772237e-03,1.00568902e+00
6.04749992e-02,1.94784570e-02,6.96756504e-03,1.00330567e+00
8.06339979e-02,1.67201255e-02,1.05388090e-02,9.94887173e-01
1.00792997e-01,1.40537368e-02,1.46311773e-02,1.00133467e+00
1.20950997e-01,1.12341084e-02,2.24787164e-02,9.99715209e-01
1.41110003e-01,1.48659125e-02,2.03175787e-02,9.98859584e-01
1.61267996e-01,1.62910521e-02,6.79896586e-03,1.00054026e+00
1.81427002e-01,1.55248474e-02,-1.06390065e-03,1.00196111e+00
2.01585993e-01,1.43142464e-02,-8.29582932e-05,1.00257230e+00
2.21744001e-01,1.90340597e-02,4.83708084e-03,1.00277090e+00
2.41903007e-01,2.42902152e-02,1.24853663e-02,9.99806881e-01
2.62061000e-01,2.05051713e-02,1.78805497e-02,9.97178972e-01
2.82220006e-01,1.62757281e-02,1.82637293e-02,1.00277090e+00
3.02379012e-01,1.49578573e-02,1.20408768e-02,9.99501288e-01
3.22537005e-01,1.79307275e-02,7.35074561e-03,9.97591496e-01
3.42696011e-01,1.72871165e-02,2.52266997e-03,1.00385571e+00
3.62854004e-01,1.94018371e-02,6.17054943e-03,9.99409616e-01
3.83013010e-01,1.67967454e-02,1.14890961e-02,9.96781707e-01
4.03171986e-01,1.14333211e-02,8.80683213e-03,1.00697243e+00
4.23330009e-01,1.24600334e-02,8.54626950e-03,9.99287367e-01
4.43488985e-01,1.93405412e-02,1.97964516e-02,9.91098106e-01
4.63647008e-01,1.72564685e-02,1.24240573e-02,1.00329030e+00
4.83806014e-01,1.68886892e-02,3.64155741e-03,1.00486410e+00
5.03965020e-01,2.19609570e-02,4.69913566e-03,9.92014825e-01
5.24123013e-01,1.79766994e-02,8.97984079e-04,1.00495565e+00
5.44282019e-01,1.67967454e-02,1.26583746e-03,1.00909615e+00
5.64440012e-01,2.24973001e-02,1.25773298e-02,9.91953731e-01
5.84599018e-01,2.00607721e-02,1.92753263e-02,1.00015831e+00
6.04758024e-01,1.47586446e-02,1.93519630e-02,1.00373340e+00
6.24916017e-01,1.76242460e-02,1.65470801e-02,9.98462379e-01
6.45075023e-01,1.85283646e-02,5.92531404e-03,9.98767912e-01
6.65233016e-01,1.63523480e-02,5.91439602e-04,1.00214446e+00
6.85392022e-01,1.24753583e-02,2.73725111e-03,1.00231254e+00
7.05551028e-01,1.21842008e-02,5.83335059e-03,1.00099862e+00
7.25709021e-01,1.64136440e-02,9.54253878e-03,9.99852717e-01
