Vibration iOSApp file: VibrationData500b-3.csv
Source,Internal Accelerometer
Date and Time,2022-05-01 at 14:36:18
3,  Channels
2048, Points
50.000000, Sample Rate (Hz)
-88.322215, Longitude
36.297387, Latitude
0.000000, Speed (m/s)
Frequency Data State, Acceleration
Time,X,Y,Z
0.00000000e+00,1.59232728e-02,1.01096462e-02,1.00426817e+00
2.01590005e-02,1.80073474e-02,1.34816356e-02,9.95330274e-01
4.03169990e-02,1.63983200e-02,7.54999975e-03,1.00147223e+00
6.04749992e-02,1.57393850e-02,8.23972467e-03,1.00196111e+00
8.06329995e-02,1.79766994e-02,1.00023560e-02,9.97713685e-01
1.00791998e-01,1.74097084e-02,8.69954191e-03,1.00293899e+00
1.20949998e-01,1.63523480e-02,9.25132167e-03,1.00076938e+00
1.41109005e-01,1.83598008e-02,1.15197506e-02,9.97667849e-01
1.61266997e-01,1.71798468e-02,9.37393960e-03,1.00248063e+00
1.81425005e-01,1.90647077e-02,7.02887401e-03,1.00093746e+00
2.01582998e-01,2.01373920e-02,6.69167517e-03,9.98217881e-01
2.21742004e-01,1.82831809e-02,8.54626950e-03,1.00200701e+00
2.41899997e-01,1.78847536e-02,1.18569499e-02,1.00211394e+00
2.62057990e-01,1.91260036e-02,1.22554582e-02,9.97194231e-01
2.82216996e-01,1.68886892e-02,8.40832386e-03,1.00115132e+00
3.02374989e-01,1.52030420e-02,8.79150536e-03,1.00237370e+00
3.22533011e-01,1.66894775e-02,9.17468593e-03,9.97224808e-01
3.42691988e-01,1.65975336e-02,8.16308893e-03,1.00061667e+00
3.62850010e-01,1.64902639e-02,9.34328511e-03,1.00235832e+00
3.83008629e-01,1.79307275e-02,1.05234813e-02,9.99730468e-01
4.03167635e-01,1.84670687e-02,8.27037916e-03,1.00164032e+00
4.23325628e-01,1.88501701e-02,7.94850755e-03,1.00003600e+00
4.43483621e-01,1.95091050e-02,7.74925342e-03,1.00133467e+00
4.63642627e-01,1.90340597e-02,8.54626950e-03,1.00023460e+00
