Vibration iOSApp file: VibrationData4-6a-2.csv
Source,Internal Accelerometer
Date and Time,2022-05-04 at 17:31:21
3,  Channels
2048, Points
50.000000, Sample Rate (Hz)
-88.322229, Longitude
36.297394, Latitude
0.054393, Speed (m/s)
Frequency Data State, Acceleration
Time,X,Y,Z
0.00000000e+00,2.85809543e-02,1.10139521e-02,1.00235832e+00
2.01590005e-02,2.32328549e-02,-9.08003934e-03,9.99424875e-01
4.03180011e-02,2.56080851e-02,-2.40087565e-02,9.97591496e-01
6.04780018e-02,1.58619769e-02,-1.12105235e-02,1.00080001e+00
8.06363747e-02,8.19994230e-03,-1.60035351e-03,1.00339735e+00
1.00795373e-01,6.52961899e-03,1.44779049e-02,1.00309169e+00
1.20954372e-01,1.31802652e-02,3.49090956e-02,9.97102559e-01
1.41113371e-01,3.25026806e-03,4.34923433e-02,9.99180436e-01
1.61272377e-01,1.83904488e-02,2.62338873e-02,9.99211013e-01
1.81431368e-01,4.40429412e-02,9.81842913e-03,9.96231675e-01
2.01590374e-01,3.10021583e-02,-7.39404466e-03,1.00070834e+00
2.21749380e-01,5.83879882e-04,1.01403007e-02,9.98798490e-01
2.41908371e-01,8.69031250e-03,1.74098148e-03,1.00707936e+00
2.62067378e-01,2.93471590e-02,-4.78119366e-02,1.02484834e+00
2.82227367e-01,3.88327576e-02,-2.79938355e-02,9.94887173e-01
3.02386373e-01,2.72017885e-02,3.30391750e-02,9.64666367e-01
3.22545379e-01,8.09267443e-03,5.89881651e-02,9.94520485e-01
3.42704386e-01,1.81605872e-02,6.03063069e-02,1.01754522e+00
3.62863362e-01,2.95770206e-02,3.20275761e-02,1.01267135e+00
3.83022368e-01,2.62363721e-02,-2.17403267e-02,9.96858120e-01
4.03181374e-01,1.99535042e-02,-2.91587040e-02,9.93175983e-01
4.23340380e-01,2.06584111e-02,-3.16110589e-02,9.96797025e-01
4.43499386e-01,1.97696146e-02,-2.27979049e-02,1.00449741e+00
4.63658363e-01,2.39530858e-02,1.49574585e-03,1.00750721e+00
4.83817369e-01,4.37977575e-02,2.29538605e-02,9.94657993e-01
5.03976405e-01,4.26484495e-02,4.33697253e-02,9.91785645e-01
5.24136364e-01,3.03891953e-02,4.40747775e-02,9.94337142e-01
5.44295371e-01,1.78387817e-02,3.37902084e-02,1.00176251e+00
5.64454377e-01,1.98922083e-02,2.93650501e-03,1.00477242e+00
5.84613383e-01,2.67267432e-02,-1.49656935e-02,1.00365698e+00
6.04772389e-01,2.03366056e-02,-2.71968190e-02,1.00270975e+00
6.24931395e-01,1.40230889e-02,-1.89201180e-02,1.00205278e+00
6.45090401e-01,1.78081337e-02,3.84081132e-03,9.94214952e-01
6.65249348e-01,2.35546604e-02,-1.02295810e-02,9.97698426e-01
6.85408354e-01,2.33247988e-02,4.44119759e-02,9.88546610e-01
7.05567360e-01,2.94544268e-02,5.43133616e-02,9.96888697e-01
7.25726366e-01,2.79986411e-02,2.83643715e-02,1.00403905e+00
7.45885372e-01,2.43208632e-02,-4.38990863e-03,1.00403905e+00
7.66045392e-01,2.32328549e-02,5.98005094e-02,9.90166128e-01
7.86204398e-01,2.00607721e-02,1.12898424e-02,1.01135743e+00
8.06363404e-01,2.34933645e-02,-2.29971595e-02,1.01615489e+00
8.26522350e-01,2.62976680e-02,-3.81711125e-02,9.98126209e-01
8.46681356e-01,1.45747559e-02,-1.92879718e-02,9.88928556e-01
8.66840363e-01,1.51417460e-02,-2.12958381e-02,1.00260282e+00
8.86999369e-01,2.82897986e-02,1.95971988e-02,1.00272501e+00
9.07158375e-01,3.35612781e-02,3.08473818e-02,9.95910823e-01
9.27317381e-01,2.27578077e-02,3.56448032e-02,9.92809296e-01
9.47476387e-01,2.92552151e-02,3.56448032e-02,9.95864987e-01
9.67635393e-01,3.31781767e-02,2.12831926e-02,9.98309553e-01
9.87795353e-01,2.32175309e-02,4.39259131e-03,9.98798490e-01
1.00795436e+00,2.04898473e-02,-9.38658416e-03,1.00235832e+00
1.02811337e+00,2.06277631e-02,-1.42759681e-02,1.00298476e+00
1.04827237e+00,2.17923932e-02,-1.02142543e-02,1.00031102e+00
1.06843138e+00,2.99447980e-02,-2.68442929e-02,1.00034165e+00
1.08859062e+00,2.52862796e-02,-2.38708109e-02,1.01016569e+00
1.10874963e+00,2.21601706e-02,2.73681022e-02,9.87064600e-01
1.12890863e+00,2.13633180e-02,4.83050905e-02,9.94780242e-01
1.14906764e+00,1.92639213e-02,4.57147881e-02,1.00341260e+00
1.16922665e+00,2.82897986e-02,2.69082841e-02,1.00403905e+00
1.18938565e+00,3.44960466e-02,3.55681665e-02,9.95574713e-01
1.20954561e+00,2.77074836e-02,5.38886106e-03,1.00257230e+00
1.22970462e+00,1.89267918e-02,-1.57167278e-02,1.00685024e+00
1.24986362e+00,2.28191055e-02,-3.25306952e-02,1.00390148e+00
1.27002263e+00,1.98309105e-02,-2.36409027e-02,1.00333619e+00
1.29018164e+00,1.88654941e-02,-2.02951580e-03,9.97622013e-01
1.31034064e+00,2.00607721e-02,1.70988608e-02,9.98935997e-01
1.33049965e+00,2.14092899e-02,2.91307326e-02,1.00044858e+00
1.35065866e+00,1.69959590e-02,2.91307326e-02,9.98447061e-01
1.37081766e+00,1.95244309e-02,2.73527745e-02,9.97667849e-01
1.39097667e+00,2.49951221e-02,1.81411114e-02,9.99654055e-01
1.41113567e+00,2.85503063e-02,1.00789918e-02,9.99470711e-01
1.43129563e+00,2.44741049e-02,-5.06430632e-03,1.00064719e+00
1.45145464e+00,2.15625316e-02,-1.40000787e-02,1.00501680e+00
1.47161365e+00,2.37079002e-02,5.55746024e-03,1.00231254e+00
1.49177265e+00,2.71098446e-02,-1.35555891e-02,1.00188470e+00
1.51193166e+00,2.36159563e-02,5.89465955e-03,9.98110950e-01
1.53209066e+00,2.27884576e-02,3.00810207e-02,9.92412090e-01
1.55224967e+00,2.19609570e-02,2.21874993e-02,9.99363780e-01
1.57240868e+00,2.42135953e-02,-2.43612826e-02,1.00258756e+00
1.59256768e+00,3.15997973e-02,-4.25393730e-02,9.97285903e-01
1.61272657e+00,3.63655835e-02,6.41381145e-02,9.89830017e-01
1.63288558e+00,1.03606367e-02,1.20715313e-02,1.01037955e+00
1.65304565e+00,1.35327186e-02,3.74884787e-03,1.00102913e+00
1.67320466e+00,2.88414638e-02,4.11319509e-02,9.80326772e-01
1.69336367e+00,2.96383165e-02,-1.97937693e-02,1.00419176e+00
1.71352267e+00,2.82285009e-02,6.96405843e-02,1.01545203e+00
1.73368168e+00,1.66741535e-02,-1.53904466e-03,1.00944757e+00
1.75384057e+00,2.25739200e-02,-2.19089258e-02,9.85628426e-01
1.77399957e+00,1.49425333e-02,8.57692398e-03,9.98599887e-01
1.79415858e+00,1.99841522e-02,-9.30994749e-03,1.00736976e+00
1.81431758e+00,1.60152186e-02,6.53840275e-03,1.00817943e+00
1.83447659e+00,2.43515112e-02,3.06941085e-02,9.92595434e-01
